Energy,Data
0.00120714,24.1153
0.00120716,24.1178
0.00120717,24.1241
0.00120717,24.1242
0.00120722,24.2338
0.00120725,24.302
0.0012073,24.4793
0.00120731,24.5092
0.00120733,24.5761
0.00120738,24.8048
0.00120742,24.9897
0.00120743,25.0314
0.00120746,25.1397
0.00120747,25.2174
0.00120752,25.3501
0.00120753,25.3812
0.00120753,25.3914
0.00120757,25.4754
0.00120758,25.4927
0.00120762,25.5381
0.00120763,25.5428
0.00120765,25.539
0.00120767,25.5175
0.0012077,25.4775
0.00120772,25.4053
0.00120775,25.3351
0.00120778,25.21
0.00120778,25.1846
0.00120782,24.9894
0.00120783,24.9408
0.00120787,24.6587
0.00120788,24.5783
0.00120791,24.3534
0.00120793,24.1729
0.00120793,24.1548
0.00120799,23.609
0.00120799,23.5576
0.00120805,22.9347
0.00120805,22.9151
0.00120806,22.8547
0.00120814,21.8221
0.00120819,21.2381
0.00120826,20.3424
0.00120827,20.2009
0.00120832,19.5808
0.00120832,19.5753
0.00120837,19.0797
0.00120838,18.9772
0.00120838,18.8804
0.00120842,18.4372
0.00120843,18.4
0.00120846,18.0168
0.00120847,17.9797
0.0012085,17.6205
0.00120851,17.5597
0.00120854,17.2772
0.00120855,17.1674
0.00120857,16.953
0.00120858,16.8841
0.00120861,16.6258
0.00120862,16.5823
0.00120864,16.3913
0.00120866,16.2777
0.00120868,16.1236
0.0012087,15.9884
0.00120872,15.8739
0.00120874,15.7589
0.00120875,15.6661
0.00120878,15.4987
0.00120878,15.4761
0.0012088,15.3615
0.00120881,15.3446
0.00120882,15.28
0.00120885,15.1332
0.00120889,14.9596
0.00120889,14.9409
0.00120893,14.7861
0.00120894,14.756
0.00120897,14.638
0.00120898,14.614
0.00120899,14.5497
0.00120902,14.4569
0.00120904,14.3829
0.00120907,14.2948
0.00120907,14.294
0.00120909,14.2517
0.00120912,14.1672
0.00120914,14.1228
0.00120918,14.022
0.00120918,14.0042
0.00120923,13.8912
0.00120925,13.8499
0.0012093,13.7494
0.00120933,13.6891
0.00120936,13.6209
0.0012094,13.5573
0.00120942,13.5122
0.00120946,13.4468
0.00120947,13.4403
0.00120948,13.414
0.00120953,13.3477
0.00120954,13.3293
0.0012096,13.2593
0.0012096,13.2534
0.00120964,13.2088
0.00120965,13.2022
0.00120968,13.1692
0.00120969,13.1617
0.00120972,13.135
0.00120974,13.1213
0.00120976,13.1079
0.00120979,13.0894
0.0012098,13.0856
0.00120984,13.0685
0.00120984,13.0667
0.00120989,13.0541
0.00120989,13.0524
0.00120994,13.0476
0.00120995,13.0473
0.00121,13.0515
0.00121001,13.0525
0.00121006,13.0638
0.00121006,13.0645
0.0012101,13.0783
0.00121011,13.0846
0.00121012,13.0905
0.00121017,13.1223
0.00121019,13.1391
0.00121029,13.2087
0.00121038,13.2813
0.00121043,13.3183
0.00121047,13.3436
0.00121053,13.3832
0.00121055,13.393
0.00121063,13.4293
0.00121064,13.4352
0.0012107,13.4562
0.00121078,13.4804
0.00121085,13.4996
0.00121089,13.519
0.00121091,13.5273
0.00121093,13.5317
0.00121098,13.5563
0.001211,13.5696
0.00121104,13.5952
0.00121108,13.636
0.00121109,13.651
0.00121113,13.7011
0.00121114,13.7116
0.00121118,13.787
0.00121118,13.7882
0.00121122,13.8767
0.00121122,13.8828
0.00121127,13.9966
0.00121127,14.0054
0.00121131,14.1313
0.00121132,14.1613
0.00121135,14.2881
0.00121137,14.3445
0.0012114,14.4674
0.00121142,14.5556
0.00121144,14.669
0.00121146,14.7943
0.00121148,14.8925
0.0012115,15.0048
0.00121153,15.1373
0.00121154,15.2066
0.00121154,15.2335
0.00121158,15.4725
0.0012116,15.5756
0.00121165,15.9396
0.00121165,15.9696
0.00121171,16.4423
0.00121172,16.5176
0.00121175,16.6972
0.00121178,16.935
0.00121187,17.6788
0.00121193,18.1987
0.00121198,18.684
0.00121201,18.916
0.00121204,19.1512
0.0012121,19.622
0.00121223,20.6936
0.00121226,20.9228
0.00121245,22.3123
0.00121255,23.1345
0.00121256,23.2262
0.00121264,23.9799
0.00121271,24.6403
0.0012128,25.5177
0.00121282,25.8105
0.00121285,26.1116
0.00121288,26.4657
0.00121296,27.5226
0.00121297,27.601
0.00121302,28.1861
0.00121306,28.79
0.00121313,29.7008
0.00121315,29.9365
0.00121317,30.2726
0.00121323,31.0113
0.00121331,32.0666
0.00121334,32.5206
0.00121337,32.8325
0.00121337,32.8608
0.00121344,33.7245
0.0012135,34.4337
0.0012135,34.5187
0.00121351,34.5776
0.0012136,35.6455
0.00121362,35.887
0.00121365,36.1556
0.0012137,36.6586
0.00121373,37.0172
0.0012138,37.5663
0.00121382,37.8165
0.00121383,37.9109
0.0012139,38.4402
0.00121398,38.9213
0.00121399,38.9431
0.00121405,39.2097
0.00121409,39.3206
0.0012141,39.3251
0.00121415,39.3856
0.00121423,39.2891
0.00121428,39.1021
0.00121429,39.0722
0.0012143,39.0168
0.00121438,38.5075
0.00121442,38.1256
0.00121442,38.1255
0.00121444,37.9357
0.00121452,37.087
0.00121453,36.9078
0.00121457,36.3444
0.00121461,35.7425
0.00121463,35.4088
0.00121474,33.6561
0.00121475,33.4467
0.00121477,33.2103
0.00121481,32.4433
0.00121484,31.9393
0.00121487,31.5021
0.00121491,30.7222
0.00121495,30.0085
0.00121496,30.0084
0.00121498,29.5467
0.00121503,28.8593
0.00121505,28.5418
0.0012151,27.8077
0.00121511,27.612
0.00121515,27.0301
0.00121516,26.9338
0.00121522,26.2072
0.00121523,26.1498
0.00121528,25.5149
0.00121529,25.4798
0.00121534,24.9494
0.00121535,24.8869
0.0012154,24.4868
0.00121541,24.3685
0.00121547,23.9033
0.00121548,23.8407
0.00121554,23.4597
0.00121554,23.4416
0.00121555,23.4243
0.00121561,23.1166
0.00121563,23.0062
0.00121566,22.8636
0.00121572,22.6213
0.00121575,22.4971
0.00121579,22.3482
0.00121582,22.2473
0.00121583,22.2178
0.00121592,21.9597
0.00121601,21.7432
0.00121603,21.6792
0.00121605,21.6343
0.00121612,21.5067
0.00121619,21.3668
0.00121626,21.2027
0.00121633,21.0363
0.00121638,20.9039
0.00121641,20.8434
0.00121641,20.8253
0.00121642,20.7986
0.00121646,20.6991
0.00121651,20.5202
0.00121655,20.411
0.00121656,20.3367
0.00121661,20.1532
0.00121665,19.9917
0.00121666,19.9327
0.00121673,19.6263
0.00121675,19.531
0.0012168,19.2916
0.00121682,19.1513
0.00121686,18.9365
0.00121687,18.889
0.00121697,18.2553
0.00121709,17.5702
0.0012171,17.5174
0.00121715,17.1534
0.00121716,17.0905
0.00121722,16.7246
0.00121723,16.6825
0.00121726,16.5066
0.0012173,16.2937
0.00121731,16.2449
0.00121733,16.133
0.00121734,16.0912
0.00121737,15.9363
0.00121738,15.8921
0.00121742,15.7046
0.00121743,15.6488
0.00121745,15.5283
0.00121749,15.3946
0.00121749,15.3613
0.00121753,15.2065
0.00121754,15.1791
0.00121757,15.0636
0.00121759,14.9845
0.00121761,14.9299
0.00121764,14.8176
0.00121765,14.8059
0.00121768,14.693
0.00121769,14.6721
0.00121772,14.6047
0.00121774,14.5422
0.00121775,14.5206
0.00121779,14.4336
0.0012178,14.4006
0.00121783,14.3369
0.00121785,14.3081
0.00121789,14.2433
0.00121791,14.2027
0.00121795,14.1512
0.00121798,14.1052
0.001218,14.0876
0.00121805,14.0275
0.00121806,14.0232
0.0012181,13.9889
0.00121812,13.9789
0.00121813,13.9729
0.00121818,13.9516
0.00121819,13.9471
0.00121823,13.94
0.00121826,13.9405
0.00121829,13.9431
0.00121832,13.9549
0.00121835,13.9642
0.00121839,13.9919
0.0012184,14.0027
0.00121845,14.0465
0.00121846,14.0606
0.00121848,14.0838
0.00121851,14.1269
0.00121852,14.1527
0.00121855,14.2127
0.00121858,14.2639
0.00121861,14.3244
0.00121864,14.4067
0.00121866,14.4554
0.0012187,14.576
0.00121874,14.705
0.00121875,14.74
0.00121878,14.847
0.00121881,14.9734
0.00121882,14.9991
0.00121885,15.144
0.00121888,15.2463
0.00121888,15.2487
0.00121893,15.512
0.00121895,15.5964
0.00121898,15.7959
0.001219,15.8956
0.00121904,16.1497
0.00121906,16.2716
0.00121907,16.3525
0.0012191,16.566
0.00121912,16.6542
0.00121918,17.1002
0.00121918,17.116
0.00121924,17.5817
0.00121924,17.608
0.00121925,17.716
0.00121932,18.3672
0.00121932,18.3863
0.0012194,19.0916
0.0012194,19.1546
0.00121942,19.3585
0.00121948,19.9988
0.00121955,20.7712
0.00121958,21.1555
0.00121968,22.3395
0.00121969,22.5107
0.00121978,23.5391
0.00121979,23.6882
0.00121983,24.147
0.00121984,24.2796
0.00121987,24.6091
0.0012199,24.9354
0.00121994,25.3255
0.00121995,25.4871
0.00121999,25.81
0.00122001,25.9309
0.00122006,26.3106
0.00122006,26.3223
0.00122011,26.5777
0.00122012,26.6545
0.00122015,26.7745
0.00122016,26.8154
0.00122021,26.9189
0.00122021,26.9248
0.00122023,26.9317
0.00122026,26.9324
0.00122027,26.9278
0.00122031,26.8485
0.00122032,26.8305
0.00122034,26.752
0.00122036,26.6755
0.00122037,26.6406
0.00122042,26.3599
0.00122043,26.3171
0.00122047,26.0332
0.00122047,25.9834
0.00122049,25.8553
0.00122053,25.4498
0.00122055,25.28
0.0012206,24.8118
0.00122062,24.6043
0.00122062,24.5338
0.00122072,23.4011
0.00122079,22.5416
0.00122081,22.347
0.00122086,21.8087
0.00122087,21.6584
0.00122089,21.4204
0.00122092,21.0956
0.00122096,20.7013
0.00122096,20.6467
0.001221,20.2644
0.001221,20.2332
0.00122105,19.8555
0.00122106,19.7388
0.00122109,19.5082
0.0012211,19.4125
0.00122112,19.2641
0.00122113,19.2343
0.00122114,19.1193
0.00122116,19.0074
0.00122118,18.8592
0.0012212,18.7532
0.00122124,18.53
0.00122125,18.5262
0.00122129,18.3394
0.0012213,18.2703
0.00122134,18.16
0.00122135,18.1039
0.00122137,18.0704
0.00122138,18.042
0.00122142,17.9534
0.00122142,17.9404
0.00122147,17.8745
0.00122148,17.861
0.00122151,17.8286
0.00122154,17.8064
0.00122156,17.7979
0.00122158,17.7905
0.00122162,17.794
0.0012217,17.8431
0.00122171,17.8533
0.00122179,17.9312
0.00122181,17.9622
0.00122181,17.9622
0.00122185,18.0292
0.00122194,18.1936
0.00122205,18.3994
0.00122206,18.4035
0.00122213,18.5694
0.00122217,18.6406
0.00122223,18.77
0.00122231,18.9017
0.00122238,18.9873
0.00122245,19.0419
0.00122246,19.044
0.00122247,19.048
0.00122251,19.0651
0.00122256,19.0623
0.0012226,19.0641
0.00122264,19.0445
0.0012227,19.0282
0.00122273,19.0112
0.00122275,19.0037
0.0012228,18.9748
0.00122287,18.9469
0.00122287,18.9461
0.00122292,18.9533
0.00122295,18.9638
0.00122297,18.9837
0.00122301,19.0291
0.00122302,19.0361
0.00122304,19.0711
0.00122304,19.0837
0.00122308,19.1673
0.00122308,19.1758
0.00122313,19.3307
0.00122314,19.3506
0.00122318,19.5062
0.00122319,19.5743
0.00122323,19.7519
0.00122324,19.844
0.00122328,20.0505
0.00122329,20.1688
0.0012233,20.1798
0.00122332,20.3556
0.00122336,20.7027
0.00122337,20.7727
0.00122341,21.1484
0.00122343,21.3729
0.00122345,21.5869
0.00122346,21.6976
0.0012235,22.1479
0.00122351,22.311
0.00122356,22.925
0.0012236,23.4005
0.00122362,23.7102
0.00122362,23.7756
0.00122369,24.8553
0.00122372,25.3272
0.00122378,26.342
0.00122383,27.1659
0.00122388,28.0928
0.00122393,28.8881
0.00122399,29.924
0.00122399,30.0534
0.00122405,31.0712
0.00122406,31.2425
0.00122409,31.7395
0.00122414,32.4455
0.00122414,32.5205
0.0012242,33.3641
0.0012242,33.3641
0.00122421,33.4993
0.00122427,34.2347
0.00122427,34.2348
0.00122433,34.8404
0.00122433,34.8404
0.00122438,35.2385
0.00122438,35.2713
0.00122441,35.4211
0.00122444,35.5692
0.00122447,35.7024
0.00122448,35.7215
0.00122449,35.7631
0.00122453,35.7976
0.00122455,35.7977
0.00122459,35.734
0.0012246,35.7289
0.00122461,35.7009
0.00122465,35.4892
0.00122466,35.4401
0.00122468,35.3129
0.00122472,35.0691
0.00122473,34.9548
0.00122478,34.5034
0.0012248,34.3095
0.00122481,34.2073
0.00122488,33.4134
0.00122489,33.3534
0.0012249,33.1604
0.00122498,32.1046
0.00122502,31.5587
0.00122507,30.8581
0.00122513,30.1037
0.00122515,29.7486
0.00122518,29.2908
0.0012252,29.0368
0.00122527,28.1967
0.00122527,28.1519
0.00122532,27.5814
0.00122533,27.5191
0.00122535,27.2848
0.00122539,26.9603
0.00122542,26.6065
0.00122544,26.5146
0.00122549,26.1017
0.0012255,26.0525
0.00122552,25.8835
0.00122554,25.7766
0.00122557,25.6294
0.00122559,25.5036
0.00122561,25.4554
0.00122561,25.4252
0.00122567,25.2595
0.00122567,25.2503
0.0012257,25.1808
0.00122573,25.1478
0.00122574,25.135
0.00122577,25.1173
0.0012258,25.1143
0.00122584,25.1297
0.00122588,25.1557
0.0012259,25.1704
0.00122601,25.3484
0.00122607,25.4261
0.00122608,25.4349
0.00122615,25.5039
0.00122615,25.5076
0.00122621,25.5061
0.00122624,25.4853
0.00122627,25.4468
0.00122631,25.3666
0.00122632,25.3424
0.00122638,25.1619
0.00122639,25.1231
0.00122642,24.9607
0.00122644,24.8758
0.00122646,24.7987
0.00122646,24.7486
0.00122651,24.4562
0.00122653,24.336
0.00122657,24.0403
0.00122658,23.9702
0.00122659,23.8503
0.00122663,23.5308
0.00122668,23.0112
0.00122669,22.9073
0.00122672,22.5917
0.00122677,22.0958
0.00122689,20.7393
0.00122692,20.4074
0.00122698,19.7601
0.001227,19.5006
0.00122705,19.0354
0.00122707,18.8387
0.0012271,18.5091
0.0012271,18.445
0.00122712,18.3106
0.00122716,17.9005
0.00122716,17.8619
0.0012272,17.5018
0.0012272,17.4883
0.00122725,17.134
0.00122725,17.0905
0.00122729,16.8152
0.00122729,16.7857
0.00122732,16.5562
0.00122733,16.5328
0.00122736,16.3003
0.00122737,16.2519
0.0012274,16.0583
0.00122742,15.9819
0.00122744,15.8415
0.00122745,15.7856
0.00122748,15.6507
0.00122749,15.6298
0.00122752,15.4924
0.00122752,15.4862
0.00122755,15.3743
0.00122756,15.348
0.00122759,15.273
0.0012276,15.2493
0.00122762,15.198
0.00122763,15.1737
0.00122766,15.1146
0.00122767,15.1045
0.0012277,15.0572
0.0012277,15.0555
0.00122774,15.0273
0.00122774,15.0255
0.00122775,15.0235
0.00122778,15.0251
0.00122778,15.0256
0.00122781,15.043
0.00122782,15.0454
0.00122785,15.0829
0.00122785,15.086
0.00122789,15.1451
0.0012279,15.1638
0.00122794,15.2403
0.00122794,15.2471
0.00122798,15.3407
0.001228,15.4037
0.00122801,15.4436
0.00122802,15.4513
0.00122806,15.6037
0.00122806,15.6212
0.00122811,15.8396
0.00122812,15.8794
0.00122816,16.0683
0.00122818,16.1892
0.00122822,16.3809
0.00122823,16.4551
0.00122826,16.6385
0.00122827,16.7191
0.00122834,17.1793
0.00122835,17.1984
0.00122842,17.7243
0.00122842,17.7554
0.00122848,18.2378
0.00122849,18.3414
0.00122856,19.0102
0.00122858,19.1351
0.00122859,19.2199
0.00122866,19.9213
0.00122867,20.0132
0.00122867,20.1065
0.00122874,20.7794
0.00122874,20.8771
0.0012288,21.577
0.00122882,21.815
0.00122888,22.4671
0.0012289,22.6919
0.00122895,23.4415
0.001229,24.0185
0.00122908,25.0671
0.00122911,25.549
0.0012292,26.6998
0.00122922,27.0112
0.00122924,27.1638
0.00122931,28.1335
0.00122935,28.4824
0.00122936,28.597
0.00122939,28.9494
0.00122942,29.2367
0.00122945,29.5662
0.00122948,29.7877
0.00122951,30.0212
0.00122955,30.2931
0.00122956,30.3615
0.00122961,30.6228
0.00122962,30.6886
0.00122965,30.807
0.00122967,30.845
0.00122972,30.9439
0.00122972,30.9458
0.00122973,30.9479
0.00122978,30.9413
0.00122978,30.9408
0.00122984,30.8247
0.00122985,30.7992
0.00122992,30.5162
0.00122993,30.4454
0.00122999,30.1539
0.00123,30.0885
0.00123003,29.8823
0.00123009,29.4355
0.00123014,29.0493
0.0012302,28.617
0.00123025,28.1896
0.00123029,27.9065
0.00123035,27.3989
0.0012304,27.0247
0.00123049,26.3727
0.00123052,26.1092
0.00123059,25.6382
0.00123061,25.5076
0.00123073,24.6395
0.00123083,23.8598
0.00123084,23.7882
0.00123095,22.8879
0.00123109,21.7459
0.00123115,21.244
0.00123116,21.1695
0.00123121,20.6926
0.00123123,20.5995
0.00123127,20.246
0.00123129,20.1312
0.00123132,19.8916
0.00123135,19.7113
0.00123137,19.5656
0.0012314,19.3622
0.00123141,19.3315
0.00123144,19.1834
0.00123145,19.0921
0.00123147,19.0248
0.0012315,18.8851
0.00123151,18.8643
0.00123153,18.7748
0.00123156,18.6874
0.00123157,18.6714
0.00123161,18.6005
0.00123161,18.6004
0.00123163,18.5734
0.00123165,18.557
0.00123167,18.553
0.0012317,18.5537
0.0012317,18.5539
0.00123174,18.5902
0.00123176,18.6148
0.00123177,18.6473
0.00123178,18.6534
0.00123181,18.7377
0.00123181,18.7461
0.00123184,18.8563
0.00123186,18.9112
0.00123187,18.9452
0.00123191,19.1492
0.00123192,19.1742
0.00123196,19.3883
0.00123196,19.3912
0.001232,19.6175
0.00123201,19.6896
0.00123206,20.019
0.00123208,20.1862
0.00123211,20.4011
0.00123218,20.8711
0.00123224,21.339
0.00123232,21.9272
0.00123233,22.026
0.00123238,22.329
0.00123241,22.5576
0.00123246,22.8154
0.00123247,22.8624
0.00123252,23.1196
0.00123252,23.1379
0.00123253,23.1766
0.00123258,23.3755
0.0012326,23.4631
0.00123263,23.5444
0.00123267,23.6386
0.00123268,23.6631
0.00123272,23.7043
0.00123275,23.7227
0.00123279,23.7191
0.00123281,23.7093
0.00123285,23.6598
0.00123287,23.6223
0.00123292,23.5121
0.00123296,23.3962
0.00123299,23.2705
0.00123307,22.9873
0.00123307,22.9735
0.00123311,22.7682
0.00123318,22.4652
0.00123322,22.2705
0.00123326,22.0617
0.00123331,21.8328
0.00123334,21.7216
0.00123337,21.5689
0.00123343,21.3601
0.00123344,21.3225
0.00123349,21.1909
0.00123353,21.0922
0.00123354,21.0644
0.00123357,21.0211
0.00123362,20.942
0.00123371,20.872
0.00123382,20.8578
0.00123385,20.858
0.001234,20.8755
0.00123411,20.8526
0.0012342,20.8036
0.00123423,20.7899
0.00123424,20.787
0.00123428,20.7505
0.00123435,20.7146
0.00123441,20.6964
0.00123442,20.6967
0.00123447,20.7172
0.00123449,20.7288
0.00123453,20.7837
0.00123455,20.8151
0.00123458,20.8775
0.00123461,20.9523
0.00123464,21.0442
0.00123464,21.0557
0.00123467,21.155
0.00123468,21.1915
0.00123472,21.3851
0.00123473,21.466
0.00123476,21.6272
0.00123477,21.6769
0.0012348,21.8572
0.00123482,22.0435
0.00123486,22.3813
0.00123487,22.455
0.0012349,22.6783
0.00123494,23.036
0.00123494,23.0781
0.001235,23.6465
0.00123502,23.8675
0.0012351,24.834
0.00123514,25.2222
0.00123515,25.3347
0.00123522,26.2214
0.00123527,26.7347
0.0012353,27.058
0.00123531,27.1254
0.00123535,27.5628
0.00123536,27.6766
0.00123542,28.2249
0.00123543,28.2602
0.00123549,28.6748
0.00123549,28.6919
0.00123555,29.0344
0.00123555,29.0458
0.00123558,29.1667
0.00123561,29.2477
0.00123563,29.3139
0.00123564,29.3331
0.00123565,29.3467
0.00123569,29.3627
0.0012357,29.3588
0.00123574,29.315
0.00123575,29.2928
0.00123578,29.2335
0.00123581,29.13
0.00123581,29.092
0.00123587,28.802
0.00123588,28.78
0.0012359,28.628
0.00123595,28.2545
0.00123595,28.2228
0.001236,27.8252
0.00123604,27.4501
0.00123606,27.2215
0.00123611,26.8296
0.00123619,25.9054
0.0012362,25.804
0.00123625,25.367
0.00123627,25.1604
0.00123628,25.0622
0.00123633,24.6439
0.00123634,24.526
0.00123638,24.1917
0.0012364,24.0652
0.00123644,23.806
0.00123646,23.6905
0.0012365,23.4913
0.00123651,23.4204
0.00123655,23.292
0.00123657,23.2362
0.0012366,23.1556
0.0012366,23.1501
0.00123662,23.1283
0.00123662,23.1243
0.00123666,23.1017
0.00123667,23.1018
0.0012367,23.1152
0.00123672,23.1311
0.00123676,23.1791
0.00123677,23.2072
0.00123681,23.3114
0.00123688,23.4888
0.00123691,23.5645
0.00123694,23.6803
0.00123697,23.7784
0.001237,23.8818
0.00123704,23.9895
0.00123707,24.0452
0.0012371,24.1
0.00123711,24.1172
0.00123713,24.1527
0.00123714,24.162
0.00123718,24.1743
0.0012372,24.1708
0.00123723,24.1468
0.00123725,24.1118
0.00123728,24.0644
0.00123731,23.9831
0.00123733,23.8963
0.00123737,23.7413
0.00123737,23.7148
0.0012374,23.5686
0.00123742,23.4437
0.00123743,23.4088
0.00123748,23.0752
0.00123749,23.0152
0.00123751,22.8654
0.00123753,22.6226
0.00123755,22.4562
0.0012376,22.0275
0.00123761,21.9005
0.00123766,21.4282
0.00123771,20.9215
0.00123771,20.8323
0.00123781,19.7748
0.00123782,19.6754
0.00123785,19.3478
0.00123789,18.9413
0.00123791,18.6489
0.00123794,18.4283
0.00123796,18.163
0.00123798,18.0432
0.00123798,18.0384
0.00123802,17.667
0.00123802,17.6053
0.00123804,17.4375
0.00123807,17.2126
0.00123808,17.1589
0.0012381,16.9576
0.00123811,16.9099
0.00123814,16.7104
0.00123814,16.6899
0.00123817,16.5381
0.00123818,16.4829
0.0012382,16.4113
0.00123822,16.3397
0.00123822,16.3185
0.00123823,16.2869
0.00123824,16.262
0.00123826,16.1992
0.00123827,16.1728
0.00123829,16.1361
0.0012383,16.117
0.00123831,16.1055
0.00123834,16.0965
0.00123834,16.0969
0.00123837,16.1158
0.00123837,16.116
0.0012384,16.1661
0.0012384,16.1708
0.00123841,16.1959
0.00123842,16.2394
0.00123843,16.272
0.00123845,16.3392
0.00123846,16.4121
0.00123847,16.4608
0.0012385,16.5877
0.0012385,16.6044
0.00123853,16.8015
0.00123853,16.8327
0.00123855,16.9833
0.00123856,17.0565
0.00123856,17.1097
0.00123859,17.3612
0.0012386,17.4374
0.00123862,17.7013
0.00123863,17.8047
0.00123865,18.1023
0.00123866,18.2112
0.00123866,18.2125
0.0012387,18.7245
0.0012387,18.7649
0.00123873,19.2506
0.00123874,19.2793
0.00123874,19.3719
0.00123877,19.8982
0.00123879,20.281
0.00123882,20.7743
0.00123882,20.8264
0.00123885,21.2747
0.00123888,22.0045
0.00123892,22.7598
0.00123892,22.8204
0.00123896,23.6141
0.00123901,24.8713
0.00123907,26.191
0.00123909,26.6312
0.00123911,27.156
0.00123915,27.9609
0.00123917,28.5486
0.00123919,28.8296
0.0012392,29.1683
0.00123924,29.848
0.00123926,30.2883
0.00123929,30.9634
0.00123931,31.3106
0.00123933,31.6488
0.00123934,31.8181
0.00123935,32.0041
0.00123938,32.416
0.00123941,32.711
0.00123943,32.9829
0.00123946,33.3043
0.00123947,33.4611
0.00123949,33.588
0.00123951,33.7655
0.00123952,33.7931
0.00123954,33.9219
0.00123956,34.0034
0.00123956,34.0078
0.0012396,34.0653
0.00123961,34.0638
0.00123965,34.013
0.00123966,34.0068
0.00123966,33.9882
0.00123969,33.852
0.00123971,33.7179
0.00123975,33.4789
0.00123976,33.3314
0.00123976,33.3314
0.0012398,32.9485
0.00123982,32.7165
0.00123984,32.4008
0.00123984,32.3625
0.00123987,32.0346
0.0012399,31.5665
0.00123993,31.0637
0.00123994,30.8403
0.00123997,30.2881
0.00123998,30.1075
0.00124001,29.6063
0.00124007,28.3928
0.00124012,27.3732
0.00124015,26.8159
0.00124017,26.4049
0.00124021,25.6226
0.00124022,25.4161
0.00124026,24.6085
0.00124028,24.222
0.00124029,24.0216
0.00124029,23.9597
0.00124032,23.4663
0.00124035,22.9893
0.00124036,22.7424
0.00124039,22.3124
0.0012404,22.0681
0.00124043,21.6822
0.00124044,21.4432
0.00124047,21.0996
0.00124048,20.8877
0.00124051,20.5656
0.00124052,20.4143
0.00124055,20.0481
0.00124056,19.9798
0.00124059,19.641
0.00124059,19.585
0.00124063,19.2668
0.00124064,19.1742
0.00124066,18.9319
0.00124068,18.8124
0.0012407,18.6343
0.00124072,18.5339
0.00124072,18.4907
0.00124074,18.4104
0.00124077,18.2337
0.00124078,18.1667
0.0012408,18.0854
0.00124082,17.9646
0.00124084,17.9088
0.00124087,17.7958
0.00124088,17.7622
0.00124089,17.7172
0.0012409,17.692
0.00124092,17.6541
0.00124095,17.6005
0.00124096,17.582
0.001241,17.5268
0.001241,17.5229
0.00124105,17.4964
0.00124106,17.49
0.00124107,17.4904
0.0012411,17.5061
0.00124112,17.516
0.00124117,17.5716
0.00124117,17.5815
0.00124122,17.663
0.00124123,17.6953
0.00124128,17.8035
0.00124128,17.8166
0.00124129,17.8243
0.00124134,17.992
0.00124135,18.0583
0.00124139,18.225
0.00124143,18.3629
0.00124143,18.3663
0.00124144,18.4245
0.00124149,18.7142
0.0012415,18.7387
0.00124156,19.123
0.00124157,19.1693
0.00124161,19.4607
0.00124161,19.4986
0.00124166,19.8667
0.00124168,20.0186
0.00124172,20.336
0.00124174,20.4915
0.00124185,21.3613
0.00124185,21.4183
0.00124191,21.8546
0.00124193,22.0299
0.00124201,22.6607
0.00124207,23.124
0.00124212,23.4726
0.00124216,23.6962
0.0012422,23.8862
0.00124222,24.0225
0.00124226,24.2057
0.00124234,24.4996
0.00124236,24.5591
0.00124243,24.782
0.00124246,24.828
0.00124251,24.9627
0.00124252,24.9784
0.00124256,25.051
0.00124266,25.2441
0.00124266,25.2484
0.00124277,25.4862
0.00124284,25.6656
0.00124292,25.8972
0.001243,26.1532
0.00124305,26.3457
0.00124312,26.546
0.00124314,26.5952
0.00124318,26.7296
0.00124319,26.7626
0.00124325,26.8688
0.00124328,26.9027
0.0012433,26.9211
0.00124336,26.9209
0.00124339,26.8882
0.00124343,26.8093
0.00124348,26.663
0.0012435,26.55
0.00124351,26.5068
0.00124356,26.26
0.00124357,26.2157
0.00124358,26.1667
0.00124362,25.8231
0.00124364,25.6771
0.00124367,25.4589
0.00124371,25.0934
0.00124372,25.0028
0.00124373,24.8396
0.0012438,24.0977
0.0012438,24.0931
0.00124383,23.7929
0.00124388,23.187
0.00124394,22.4339
0.00124395,22.2243
0.00124401,21.4389
0.00124405,21.0246
0.00124407,20.7603
0.00124409,20.4904
0.00124411,20.257
0.00124414,19.9035
0.00124416,19.7322
0.00124419,19.3603
0.00124419,19.3282
0.0012442,19.2465
0.00124423,18.9471
0.00124424,18.8269
0.00124427,18.6066
0.00124428,18.4666
0.00124431,18.2983
0.00124432,18.1863
0.00124434,18.0404
0.00124436,17.8834
0.00124437,17.8105
0.0012444,17.6764
0.00124441,17.5926
0.00124442,17.5275
0.00124443,17.4792
0.00124446,17.3567
0.00124447,17.3177
0.0012445,17.2197
0.0012445,17.2082
0.00124454,17.1166
0.00124454,17.1082
0.00124457,17.0448
0.00124458,17.0361
0.00124459,17.0212
0.00124461,17.0088
0.00124462,17.0059
0.00124464,17.0068
0.00124467,17.0131
0.00124469,17.0289
0.00124471,17.0486
0.00124473,17.0774
0.00124475,17.1089
0.00124476,17.1234
0.00124478,17.1715
0.00124482,17.2767
0.00124483,17.2902
0.00124488,17.4482
0.00124492,17.5675
0.00124495,17.6604
0.00124498,17.7771
0.00124506,18.0238
0.00124513,18.2115
0.00124513,18.2238
0.00124515,18.2777
0.0012452,18.4072
0.00124524,18.4965
0.00124528,18.5646
0.00124532,18.6261
0.00124536,18.6835
0.0012454,18.7236
0.00124546,18.7813
0.00124554,18.825
0.00124563,18.8786
0.00124565,18.8888
0.00124571,18.9155
0.00124574,18.9383
