 Z=  16 A=  24  S  beta2=-0.09 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   3.400   2.148766E-02   3.547050E-02
   3.500   1.852048E-02   3.181953E-02
   3.600   1.580096E-02   2.833860E-02
   3.700   1.339250E-02   2.512160E-02
   3.800   1.120414E-02   2.207003E-02
   3.900   9.306809E-03   1.929561E-02
   4.000   7.639175E-03   1.673931E-02
   4.100   6.219776E-03   1.444870E-02
   4.200   5.038154E-03   1.243194E-02
   4.300   4.044927E-03   1.064215E-02
   4.400   3.233145E-03   9.088842E-03
   4.500   2.566903E-03   7.737168E-03
   4.600   2.029891E-03   6.576707E-03
   4.700   1.601271E-03   5.585333E-03
   4.800   1.258730E-03   4.740806E-03
   4.900   9.880033E-04   4.024385E-03
   5.000   7.737634E-04   3.418132E-03
   5.100   6.052803E-04   2.905733E-03
   5.200   4.731544E-04   2.471614E-03
   5.300   3.696570E-04   2.106371E-03
   5.400   2.887718E-04   1.797258E-03
   5.500   2.255622E-04   1.536769E-03
   5.600   1.762299E-04   1.316280E-03
   5.700   1.377118E-04   1.128676E-03
   5.800   1.077262E-04   9.703074E-04
   5.900   8.433483E-05   8.354264E-04
   6.000   6.609714E-05   7.210682E-04
   6.100   5.184775E-05   6.235299E-04
   6.200   4.069308E-05   5.398392E-04
   6.300   3.198113E-05   4.686473E-04
   6.400   2.515501E-05   4.074880E-04
   6.500   1.980407E-05   3.552034E-04
   6.600   1.560194E-05   3.101903E-04
   6.700   1.229698E-05   2.711984E-04
   6.800   9.704819E-06   2.376854E-04
   6.900   7.666191E-06   2.085942E-04
   7.000   6.064499E-06   1.834485E-04
   7.100   4.803282E-06   1.615660E-04
   7.200   3.807412E-06   1.424244E-04
   7.300   3.023865E-06   1.258142E-04
   7.400   2.404188E-06   1.112867E-04
   7.500   1.914010E-06   9.863573E-05
   7.600   1.524770E-06   8.756718E-05
   7.700   1.215184E-06   7.782483E-05
   7.800   9.691318E-07   6.933083E-05
   7.900   7.732218E-07   6.184656E-05
   8.000   6.171884E-07   5.527757E-05
   8.100   4.929156E-07   4.945981E-05
   8.200   3.938176E-07   4.428417E-05
   8.300   3.151498E-07   3.968573E-05
   8.400   2.530490E-07   3.556985E-05
   8.500   2.036590E-07   3.188124E-05
   8.600   1.639089E-07   2.857513E-05
   8.700   1.319173E-07   2.561188E-05
   8.800   1.061697E-07   2.295591E-05
   8.900   8.544756E-08   2.057537E-05
   9.000   6.881145E-08   1.847201E-05
   9.100   5.547953E-08   1.663685E-05
   9.200   4.473061E-08   1.498402E-05
   9.300   3.606425E-08   1.349539E-05
   9.400   2.907696E-08   1.215465E-05
   9.500   2.344342E-08   1.094712E-05
   9.600   1.890136E-08   9.859544E-06
   9.700   1.523930E-08   8.880020E-06
   9.800   1.237133E-08   8.016539E-06
   9.900   1.007439E-08   7.244703E-06
  10.000   8.203915E-09   6.547179E-06
  10.100   6.680724E-09   5.916813E-06
  10.200   5.440339E-09   5.347139E-06
  10.300   4.430251E-09   4.832314E-06
  10.400   3.607702E-09   4.367056E-06
  10.500   2.937873E-09   3.946594E-06
  10.600   2.380711E-09   3.579292E-06
  10.700   1.928589E-09   3.246936E-06
  10.800   1.562329E-09   2.945441E-06
  10.900   1.265626E-09   2.671941E-06
  11.000   1.025270E-09   2.423837E-06
  11.100   8.305604E-10   2.198771E-06
  11.200   6.728281E-10   1.994603E-06
  11.300   5.459753E-10   1.809064E-06
  11.400   4.509882E-10   1.637652E-06
  11.500   3.725267E-10   1.482481E-06
  11.600   3.077156E-10   1.342013E-06
  11.700   2.541802E-10   1.214854E-06
  11.800   2.099587E-10   1.099744E-06
  11.900   1.734307E-10   9.955414E-07
  12.000   1.432578E-10   9.012118E-07
  12.100   1.180817E-10   8.154404E-07
  12.200   9.555535E-11   7.348789E-07
  12.300   7.732630E-11   6.622764E-07
  12.400   6.257480E-11   5.968468E-07
  12.500   5.063744E-11   5.378812E-07
  12.600   4.097736E-11   4.847412E-07
  12.700   3.316013E-11   4.368512E-07
  12.800   2.683419E-11   3.936924E-07
  12.900   2.171504E-11   3.547975E-07
  13.000   1.802093E-11   3.186530E-07
  13.100   1.497933E-11   2.861282E-07
  13.200   1.245109E-11   2.569231E-07
  13.300   1.034958E-11   2.306990E-07
  13.400   8.602757E-12   2.071516E-07
  13.500   7.150769E-12   1.860077E-07
  13.600   5.943850E-12   1.670220E-07
  13.700   4.940637E-12   1.499741E-07
  13.800   4.470681E-12   1.291550E-07
  13.900   4.357866E-12   1.072275E-07
  14.000   4.247897E-12   8.902273E-08
