 Z=  17 A=  25  Cl beta2=-0.11 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
  11.300   3.875344E-10   1.822620E-06
  11.400   3.149074E-10   1.646394E-06
  11.500   2.591429E-10   1.493455E-06
  11.600   2.132533E-10   1.354722E-06
  11.700   1.754899E-10   1.228878E-06
  11.800   1.444138E-10   1.114723E-06
  11.900   1.188407E-10   1.011173E-06
  12.000   9.779611E-11   9.172412E-07
  12.100   8.047816E-11   8.320355E-07
  12.200   6.553153E-11   7.581564E-07
  12.300   5.265448E-11   6.947817E-07
  12.400   4.230779E-11   6.367045E-07
  12.500   3.399424E-11   5.834821E-07
  12.600   2.731432E-11   5.347085E-07
  12.700   2.194701E-11   4.900119E-07
  12.800   1.763439E-11   4.490516E-07
  12.900   1.416920E-11   4.115151E-07
  13.000   1.143622E-11   3.783731E-07
  13.100   9.373564E-12   3.518869E-07
  13.200   7.682933E-12   3.272547E-07
  13.300   6.297227E-12   3.043467E-07
  13.400   5.161449E-12   2.830423E-07
  13.500   4.230521E-12   2.632293E-07
  13.600   3.467498E-12   2.448031E-07
  13.700   2.842094E-12   2.276668E-07
  13.800   2.329490E-12   2.117301E-07
  13.900   2.312773E-12   1.875887E-07
  14.000   2.433856E-12   1.637698E-07
  14.100   2.561279E-12   1.429752E-07
  14.200   2.695373E-12   1.248211E-07
  14.300   2.836487E-12   1.089720E-07
  14.400   2.984989E-12   9.513536E-08
  14.500   3.141265E-12   8.305562E-08
  14.600   3.305724E-12   7.250969E-08
  14.700   3.478792E-12   6.330283E-08
  14.800   3.089774E-12   4.894096E-08
  14.900   2.733806E-12   3.773416E-08
  15.000   2.418849E-12   2.909356E-08
  15.100   2.140178E-12   2.243154E-08
  15.200   1.893612E-12   1.729503E-08
  15.300   1.675452E-12   1.333470E-08
  15.400   1.482426E-12   1.028124E-08
  15.500   1.311639E-12   7.926980E-09
  15.600   1.160527E-12   6.111811E-09
  15.700   8.771080E-13   4.265528E-09
  15.800   6.253687E-13   2.869298E-09
  15.900   4.458813E-13   1.930094E-09
  16.000   3.179087E-13   1.298319E-09
  16.100   2.266655E-13   8.733417E-10
  16.200   1.616101E-13   5.874718E-10
  16.300   1.152263E-13   3.951754E-10
  16.400   8.215514E-14   2.658231E-10
  16.500   5.857574E-14   1.788116E-10
  16.600   4.176389E-14   1.202814E-10
  16.700   2.597054E-14   7.244152E-11
  16.800   1.565263E-14   4.254077E-11
  16.900   9.433953E-15   2.498177E-11
  17.000   5.685911E-15   1.467037E-11
  17.100   3.426940E-15   8.615073E-12
  17.200   2.065441E-15   5.059141E-12
  17.300   1.244856E-15   2.970945E-12
  17.400   7.502838E-16   1.744667E-12
  17.500   4.522014E-16   1.024543E-12
  17.600   2.725450E-16   6.016560E-13
  17.700   1.642649E-16   3.533183E-13
  17.800   8.706837E-17   1.847950E-13
  17.900   4.490138E-17   9.429135E-14
  18.000   2.315576E-17   4.811202E-14
  18.100   1.194149E-17   2.454908E-14
  18.200   6.158255E-18   1.252613E-14
  18.300   3.175828E-18   6.391439E-15
  18.400   1.637783E-18   3.261222E-15
  18.500   8.446088E-19   1.664033E-15
  18.600   4.355669E-19   8.490704E-16
  18.700   2.246230E-19   4.332369E-16
  18.800   1.158387E-19   2.210584E-16
  18.900   5.973830E-20   1.127947E-16
  19.000   3.080719E-20   5.755333E-17
  19.100   1.588735E-20   2.936650E-17
  19.200   8.193147E-21   1.498421E-17
  19.300   4.225227E-21   7.645670E-18
  19.400   2.178961E-21   3.901191E-18
  19.500   1.123696E-21   1.990577E-18
  19.600   5.794928E-22   1.015689E-18
  19.700   2.988459E-22   5.182536E-19
  19.800   1.541156E-22   2.644381E-19
  19.900   7.947782E-23   1.349291E-19
 Z=  17 A=  28  Cl beta2= 0.32 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   6.361975E-02   1.007993E-01
   0.100   6.376311E-02   1.006950E-01
   0.200   6.409302E-02   1.004781E-01
   0.300   6.459770E-02   1.001418E-01
