Z,A,Element,Temperature_MeV,Temperature_U,Black_Shift,Black_Shift_U,N_Lev_ENSDF,N_Max_Lev_Complete,Min_Lev_Complete,Num_Lev_Unique_Spin,E_Max_N_Max,E_Num_Lev_U_Spin,Chi,Fit,Flag,Nox,Xm_Ex,Sigma,Element_w_A
67,148,Ho,0.40326,0.02023,-0.39537,0.04375,27,11,7,1,0.5713,0.0,  4.856E-02,  ,  ,0,            ,2.8939999999999997,148Ho
68,148,Er,0.40326,0.02023,1.93118,0.0407,62,8,7,2,2.7821,0.64589,  2.580E-02,  ,  ,0,            ,0.0,148Er
69,148,Tm,0.40326,0.02023,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,148Tm
70,148,Yb,0.40326,0.02023,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,148Yb
55,149,Cs,0.38211,0.01932,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,149Cs
56,149,Ba,0.38211,0.01932,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,149Ba
57,149,La,0.38211,0.01932,0.0,1.0,11,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,149La
58,149,Ce,0.38211,0.01932,-0.59068,0.05011,44,27,7,1,0.6617,0.0,  1.025E-01,  , F,0,            ,2.8739999999999997,149Ce
59,149,Pr,0.38211,0.01932,-0.33569,0.051620000000000006,23,15,14,1,0.7128,0.0,  5.905E-02,  , F,0,            ,0.0,149Pr
60,149,Nd,0.38211,0.01932,-0.61301,0.053,88,32,7,3,0.70904,0.13845,  2.141E-01,  , F,0,            ,2.747,149Nd
61,149,Pm,0.38211,0.01932,-0.54602,0.06275,91,36,18,13,0.8086399999999999,0.46219,  1.458E-02, *,  ,0,            ,3.035,149Pm
62,149,Sm,0.38211,0.01932,-0.2793,0.055479999999999995,193,27,11,5,1.012,0.35004,  1.187E-02, *,  ,0,            ,2.861,149Sm
63,149,Eu,0.38211,0.01932,-0.22451,0.0592,131,31,14,3,1.09758,0.458,  1.209E-02, *,  ,0,            ,2.889,149Eu
64,149,Gd,0.38211,0.01932,0.14482,0.03882,183,8,7,7,0.95581,0.87335,  6.083E-02,  , F,0,            ,0.0,149Gd
65,149,Tb,0.38211,0.01932,-0.15037999999999999,0.05164,105,15,14,2,0.87256,0.03578,  4.680E-02,  ,  ,0,            ,3.1519999999999997,149Tb
66,149,Dy,0.38211,0.01932,0.77882,0.04555,81,15,7,1,1.7822,0.0,  5.169E-02,  , F,0,            ,2.855,149Dy
67,149,Ho,0.38211,0.01932,0.6036699999999999,0.051629999999999995,82,15,14,1,1.6489,0.0,  2.996E-02,  ,  ,0,            ,4.131,149Ho
68,149,Er,0.38211,0.01932,0.0,1.0,15,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,149Er
69,149,Tm,0.38211,0.01932,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,149Tm
70,149,Yb,0.38211,0.01932,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,149Yb
55,150,Cs,0.36523,0.01857,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,150Cs
56,150,Ba,0.36523,0.01857,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,150Ba
57,150,La,0.36523,0.01857,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,150La
58,150,Ce,0.36523,0.01857,0.72448,0.03734,36,8,7,7,1.4972,1.4226,  4.139E-02,  ,  ,0,            ,0.0,150Ce
59,150,Pr,0.36523,0.01857,0.0,1.0,6,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,150Pr
60,150,Nd,0.36523,0.01857,0.15787,0.03732,149,8,7,14,0.93453,1.20055,  6.734E-02,  , F,0,            ,0.0,150Nd
61,150,Pm,0.36523,0.01857,-0.75785,0.05401,61,24,14,1,0.3889,0.0,  3.776E-02, *,  ,0,            ,1.442,150Pm
62,150,Sm,0.36523,0.01857,0.5646399999999999,0.05192000000000001,192,31,7,14,1.8833,1.50457,  3.255E-02, *,  ,0,            ,2.785,150Sm
63,150,Eu,0.36523,0.01857,-0.6339199999999999,0.06147999999999999,90,39,19,2,0.7208,0.0417,  1.100E-02, *,  ,0,            ,3.4219999999999997,150Eu
64,150,Gd,0.36523,0.01857,0.82001,0.03735,138,8,7,5,1.59243,1.2884200000000001,  3.927E-02,  ,  ,0,            ,0.0,150Gd
65,150,Tb,0.36523,0.01857,0.71162,0.03727,63,8,7,1,1.5735,0.0,  3.039E-01,  , F,0,            ,0.0,150Tb
66,150,Dy,0.36523,0.01857,1.21736,0.03845,368,9,7,2,2.05131,0.8036399999999999,  6.574E-02,  , F,0,            ,0.0,150Dy
67,150,Ho,0.36523,0.01857,0.41398999999999997,0.03737,39,8,7,1,1.15201,0.0,  7.728E-02,  , F,0,            ,0.0,150Ho
68,150,Er,0.36523,0.01857,1.9474799999999999,0.03735,29,8,7,9,2.7333,2.7965,  6.114E-02,  , F,0,            ,0.0,150Er
69,150,Tm,0.36523,0.01857,0.0,1.0,6,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,150Tm
70,150,Yb,0.36523,0.01857,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,150Yb
71,150,Lu,0.36523,0.01857,0.0,1.0,2,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,150Lu
55,151,Cs,0.35241999999999996,0.01791,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,151Cs
56,151,Ba,0.35241999999999996,0.01791,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,151Ba
57,151,La,0.35241999999999996,0.01791,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,151La
58,151,Ce,0.35241999999999996,0.01791,0.0,1.0,14,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,151Ce
59,151,Pr,0.35241999999999996,0.01791,0.0,1.0,7,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,151Pr
60,151,Nd,0.35241999999999996,0.01791,-0.53083,0.03781,87,10,7,1,0.2589,0.0,  1.245E-01,  , F,0,            ,2.6460000000000004,151Nd
61,151,Pm,0.35241999999999996,0.01791,-0.43896,0.05791,132,39,16,6,0.87471,0.25569000000000003,  2.320E-02, *,  ,0,            ,3.3539999999999996,151Pm
62,151,Sm,0.35241999999999996,0.01791,-0.75869,0.060520000000000004,236,42,20,4,0.53181,0.0697,  1.718E-02, *,  ,0,            ,2.905,151Sm
63,151,Eu,0.35241999999999996,0.01791,-0.55437,0.05347999999999999,177,30,13,3,0.6544,0.19625,  2.223E-02, *,  ,0,            ,2.9560000000000004,151Eu
64,151,Gd,0.35241999999999996,0.01791,-0.18775,0.04735,108,25,7,6,0.9387700000000001,0.57562,  1.062E-01,  , F,0,            ,2.8339999999999996,151Gd
65,151,Tb,0.35241999999999996,0.01791,-0.09764,0.04955,151,18,14,2,0.9177799999999999,0.02292,  2.680E-02,  ,  ,0,            ,2.948,151Tb
66,151,Dy,0.35241999999999996,0.01791,0.21277,0.04406,90,18,7,1,1.22169,0.0,  6.657E-02,  , F,0,            ,2.8689999999999998,151Dy
67,151,Ho,0.35241999999999996,0.01791,0.22264,0.047869999999999996,66,15,14,1,1.2021,0.0,  9.048E-02,  , F,0,            ,2.844,151Ho
68,151,Er,0.35241999999999996,0.01791,0.8207899999999999,0.036039999999999996,57,8,7,1,1.54855,0.0,  1.623E-02,  ,  ,0,            ,0.0,151Er
69,151,Tm,0.35241999999999996,0.01791,2.99696,0.048960000000000004,20,17,14,1,4.4072,0.0,  4.562E-01,  , F,0,            ,7.077999999999999,151Tm
70,151,Yb,0.35241999999999996,0.01791,0.0,1.0,11,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,151Yb
71,151,Lu,0.35241999999999996,0.01791,0.0,1.0,11,1,1,2,0.0,0.078,           ,  ,  ,0,            ,0.0,151Lu
56,152,Ba,0.34358,0.0173,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,152Ba
57,152,La,0.34358,0.0173,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,152La
58,152,Ce,0.34358,0.0173,0.0,1.0,9,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,152Ce
59,152,Pr,0.34358,0.0173,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,152Pr
60,152,Nd,0.34358,0.0173,0.44428,0.037689999999999994,44,11,7,4,1.2509,0.48395,  4.488E-02,  ,  ,0,            ,3.657,152Nd
61,152,Pm,0.34358,0.0173,0.0,1.0,15,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,152Pm
62,152,Sm,0.34358,0.0173,0.41441999999999996,0.0511,153,40,7,13,1.82119,1.22148,  4.376E-02, *,  ,0,            ,3.1439999999999997,152Sm
63,152,Eu,0.34358,0.0173,-1.06315,0.06907999999999999,196,151,14,8,0.6583,0.10811,  5.191E-02, *, F,0,            ,3.345,152Eu
64,152,Gd,0.34358,0.0173,0.62295,0.04923,101,34,7,13,2.01163,1.43402,  5.383E-02, *, F,0,            ,2.825,152Gd
65,152,Tb,0.34358,0.0173,-0.14284000000000002,0.03472,72,8,7,9,0.6003,0.8061,  1.461E-01,  , F,0,            ,0.0,152Tb
66,152,Dy,0.34358,0.0173,0.9682700000000001,0.038380000000000004,168,12,7,4,1.94462,1.2612,  2.371E-01,  , F,0,            ,2.5140000000000002,152Dy
67,152,Ho,0.34358,0.0173,0.49672,0.03551,32,9,7,3,1.5034399999999999,0.1794,  7.170E-01,  , F,0,            ,0.0,152Ho
68,152,Er,0.34358,0.0173,1.8204599999999997,0.03465,54,8,7,3,2.9477,1.48088,  9.233E-01,  , F,0,            ,0.0,152Er
69,152,Tm,0.34358,0.0173,0.24090999999999999,0.03653,20,10,7,1,1.12821,0.0,  3.491E-01,  , F,0,            ,4.316,152Tm
70,152,Yb,0.34358,0.0173,0.0,1.0,7,1,1,2,0.0,1.5314,           ,  ,  ,0,            ,0.0,152Yb
71,152,Lu,0.34358,0.0173,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,152Lu
56,153,Ba,0.33857,0.01671,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,153Ba
57,153,La,0.33857,0.01671,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,153La
58,153,Ce,0.33857,0.01671,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,153Ce
59,153,Pr,0.33857,0.01671,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,153Pr
60,153,Nd,0.33857,0.01671,0.0,1.0,18,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,153Nd
61,153,Pm,0.33857,0.01671,-0.24515,0.04519,71,16,14,5,0.70582,0.15089,  6.695E-02,  , F,0,            ,3.089,153Pm
62,153,Sm,0.33857,0.01671,-0.7367,0.05521,297,37,20,7,0.48108999999999996,0.09837,  1.939E-02, *,  ,0,            ,3.052,153Sm
63,153,Eu,0.33857,0.01671,-0.47117,0.0517,169,47,9,7,0.82742,0.19307,  9.768E-03, *,  ,0,            ,3.2689999999999997,153Eu
64,153,Gd,0.33857,0.01671,-0.7148,0.05621,219,45,18,4,0.57913,0.09517,  1.772E-02, *,  ,0,            ,2.949,153Gd
65,153,Tb,0.33857,0.01671,-0.46808999999999995,0.047869999999999996,141,22,14,2,0.57195,0.08072,  9.847E-02,  , F,0,            ,3.207,153Tb
66,153,Dy,0.33857,0.01671,-0.11,0.03362,134,8,7,1,0.57689,0.0,  9.384E-02,  , F,0,            ,0.0,153Dy
67,153,Ho,0.33857,0.01671,0.374,0.04465,53,15,14,2,1.359,0.0687,  2.372E-01,  , F,0,            ,4.336,153Ho
68,153,Er,0.33857,0.01671,0.44048000000000004,0.03363,43,8,7,1,1.1327,0.0,  4.616E-02,  ,  ,0,            ,0.0,153Er
69,153,Tm,0.33857,0.01671,0.08514,0.044660000000000005,64,15,14,1,1.0202,0.0,  7.415E-02,  , F,0,            ,2.823,153Tm
70,153,Yb,0.33857,0.01671,0.0,1.0,15,1,1,15,0.0,2.7,           ,  ,  ,0,            ,0.0,153Yb
71,153,Lu,0.33857,0.01671,0.0,1.0,10,1,1,10,0.0,2.6329,           ,  ,  ,0,            ,0.0,153Lu
72,153,Hf,0.33857,0.01671,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,153Hf
57,154,La,0.33686,0.01616,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,154La
58,154,Ce,0.33686,0.01616,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,154Ce
59,154,Pr,0.33686,0.01616,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,154Pr
60,154,Nd,0.33686,0.01616,0.33749,0.032510000000000004,25,8,7,5,1.0276,0.8101,  4.267E-02,  ,  ,0,            ,0.0,154Nd
61,154,Pm,0.33686,0.01616,-0.58332,0.03698,29,14,7,1,0.2688,0.0,  3.368E-01,  , F,0,            ,1.3159999999999998,154Pm
62,154,Sm,0.33686,0.01616,0.46203999999999995,0.04204,106,23,7,16,1.5845,1.44004,  3.410E-02, *,  ,0,            ,3.3569999999999998,154Sm
63,154,Eu,0.33686,0.01616,-0.9709200000000001,0.06306,157,128,14,4,0.6635,0.08066,  4.704E-02, *,  ,0,            ,3.2960000000000003,154Eu
64,154,Gd,0.33686,0.01616,0.46061,0.04906,242,44,7,17,1.8366099999999999,1.39752,  2.703E-02, *,  ,0,            ,3.208,154Gd
65,154,Tb,0.33686,0.01616,0.0,1.0,4,1,1,3,0.0,0.2,           ,  ,  ,0,            ,0.0,154Tb
66,154,Dy,0.33686,0.01616,0.46488999999999997,0.03431,202,10,7,20,1.25152,1.74721,  1.278E-01,  , F,0,            ,2.34,154Dy
67,154,Ho,0.33686,0.01616,0.31606999999999996,0.034839999999999996,39,11,7,3,1.339,0.243,  4.586E-01,  , F,0,            ,7.195,154Ho
68,154,Er,0.33686,0.01616,1.8433700000000002,0.0325,55,8,7,15,2.5836,4.499,  1.026E-01,  , F,0,            ,0.0,154Er
69,154,Tm,0.33686,0.01616,0.47586000000000006,0.03248,34,8,7,1,1.20498,0.0,  1.072E-01,  , F,0,            ,0.0,154Tm
70,154,Yb,0.33686,0.01616,2.77018,0.03245,29,8,7,1,3.6964,0.0,  4.771E-01,  , F,0,            ,0.0,154Yb
71,154,Lu,0.33686,0.01616,0.0,1.0,16,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,154Lu
72,154,Hf,0.33686,0.01616,0.0,1.0,7,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,154Hf
57,155,La,0.33797,0.01568,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,155La
58,155,Ce,0.33797,0.01568,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,155Ce
59,155,Pr,0.33797,0.01568,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,155Pr
60,155,Nd,0.33797,0.01568,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,155Nd
61,155,Pm,0.33797,0.01568,0.07584,0.04191,37,15,14,1,0.99984,0.0,  3.626E-02,  ,  ,0,            ,2.8369999999999997,155Pm
62,155,Sm,0.33797,0.01568,-0.44415,0.03149,143,8,7,8,0.2505,0.2505,  6.601E-02,  , F,0,            ,0.0,155Sm
63,155,Eu,0.33797,0.01568,-0.248,0.04908,82,64,7,20,1.38014,0.78522,  5.232E-02, *, F,0,            ,3.927,155Eu
64,155,Gd,0.33797,0.01568,-0.63859,0.04965,223,39,14,29,0.61485,0.46383,  1.775E-02, *,  ,0,            ,3.1180000000000003,155Gd
65,155,Tb,0.33797,0.01568,-0.40073000000000003,0.04578,163,30,11,14,0.80952,0.49863999999999997,  2.317E-02, *,  ,0,            ,3.278,155Tb
66,155,Dy,0.33797,0.01568,-0.57545,0.043269999999999996,171,33,7,14,0.594,0.32541,  2.638E-01,  , F,0,            ,2.815,155Dy
67,155,Ho,0.33797,0.01568,-0.37145,0.0429,68,17,14,3,0.5828,0.14197,  2.604E-02,  ,  ,0,            ,3.2310000000000003,155Ho
68,155,Er,0.33797,0.01568,-0.19618,0.034789999999999995,99,12,7,1,0.60675,0.0,  8.996E-02,  , F,0,            ,3.2489999999999997,155Er
69,155,Tm,0.33797,0.01568,0.0,1.0,7,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,155Tm
70,155,Yb,0.33797,0.01568,0.0,1.0,6,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,155Yb
71,155,Lu,0.33797,0.01568,0.0,1.0,15,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,155Lu
72,155,Hf,0.33797,0.01568,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,155Hf
73,155,Ta,0.33797,0.01568,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,155Ta
58,156,Ce,0.3416,0.015330000000000002,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,156Ce
59,156,Pr,0.3416,0.015330000000000002,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,156Pr
60,156,Nd,0.3416,0.015330000000000002,0.0,1.0,18,1,1,6,0.0,1.169,           ,  ,  ,0,            ,0.0,156Nd
61,156,Pm,0.3416,0.015330000000000002,0.0,1.0,9,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,156Pm
62,156,Sm,0.3416,0.015330000000000002,0.25773,0.031689999999999996,50,9,7,4,1.02062,0.51707,  1.368E-01,  , F,0,            ,0.0,156Sm
63,156,Eu,0.3416,0.015330000000000002,-0.7127,0.04554,33,27,14,24,0.38632,0.35344000000000003,  4.062E-02, *,  ,0,            ,2.6710000000000003,156Eu
64,156,Gd,0.3416,0.015330000000000002,0.42094,0.03726,266,17,7,25,1.36653,1.54019,  1.905E-02, *,  ,0,            ,2.588,156Gd
65,156,Tb,0.3416,0.015330000000000002,-0.5411199999999999,0.04571,69,29,14,2,0.695,0.04963,  5.532E-02, *, F,0,            ,4.598,156Tb
66,156,Dy,0.3416,0.015330000000000002,0.2658,0.030780000000000002,317,8,7,14,1.0220799999999999,1.36836,  1.820E-01,  , F,0,            ,0.0,156Dy
67,156,Ho,0.3416,0.015330000000000002,0.0,1.0,13,1,1,7,0.0,0.21574000000000002,           ,  ,  ,0,            ,0.0,156Ho
68,156,Er,0.3416,0.015330000000000002,0.5543100000000001,0.03485,151,13,7,6,1.40615,1.22074,  6.248E-02,  , F,0,            ,2.471,156Er
69,156,Tm,0.3416,0.015330000000000002,0.0,1.0,15,1,1,2,0.0,0.1152,           ,  ,  ,0,            ,0.0,156Tm
70,156,Yb,0.3416,0.015330000000000002,2.85798,0.03244,31,10,7,12,4.0904,4.7323,  6.343E-01,  , F,0,            ,6.81,156Yb
71,156,Lu,0.3416,0.015330000000000002,0.0,1.0,2,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,156Lu
72,156,Hf,0.3416,0.015330000000000002,1.68757,0.030780000000000002,21,8,7,2,2.5478,0.8572,  3.761E-01,  , F,0,            ,0.0,156Hf
73,156,Ta,0.3416,0.015330000000000002,0.0,1.0,2,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,156Ta
58,157,Ce,0.3475,0.01517,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,157Ce
59,157,Pr,0.3475,0.01517,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,157Pr
60,157,Nd,0.3475,0.01517,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,157Nd
61,157,Pm,0.3475,0.01517,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,157Pm
62,157,Sm,0.3475,0.01517,0.0,1.0,18,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,157Sm
63,157,Eu,0.3475,0.01517,-0.09665,0.04156,41,36,7,5,1.635,0.26323,  1.324E-01, *, F,0,            ,2.884,157Eu
64,157,Gd,0.3475,0.01517,-0.49331,0.053279999999999994,310,54,19,8,0.8879100000000001,0.27225,  8.684E-03, *,  ,0,            ,3.3089999999999997,157Gd
65,157,Tb,0.3475,0.01517,-0.32018,0.04649,130,41,10,13,1.005,0.53203,  1.971E-02, *,  ,0,            ,3.6239999999999997,157Tb
66,157,Dy,0.3475,0.01517,-0.59996,0.04405,140,41,7,7,0.6881,0.21116999999999997,  2.724E-01,  , F,0,            ,3.266,157Dy
67,157,Ho,0.3475,0.01517,-0.6138899999999999,0.04768,248,37,14,4,0.638,0.08358,  8.138E-02,  , F,0,            ,3.06,157Ho
68,157,Er,0.3475,0.01517,0.0,1.0,19,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,157Er
69,157,Tm,0.3475,0.01517,0.0,1.0,19,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,157Tm
70,157,Yb,0.3475,0.01517,1.3481299999999998,0.03048,25,8,7,1,2.1509,0.0,  2.172E-01,  , F,0,            ,0.0,157Yb
71,157,Lu,0.3475,0.01517,0.0,1.0,2,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,157Lu
72,157,Hf,0.3475,0.01517,2.0067,0.03229,25,10,7,8,2.8051,2.7059,  3.548E-02,  ,  ,0,            ,7.369,157Hf
73,157,Ta,0.3475,0.01517,0.0,1.0,3,1,1,2,0.0,0.022,           ,  ,  ,0,            ,0.0,157Ta
74,157,W,0.3475,0.01517,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,157W
59,158,Pr,0.35548,0.015309999999999999,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,158Pr
60,158,Nd,0.35548,0.015309999999999999,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,158Nd
61,158,Pm,0.35548,0.015309999999999999,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,158Pm
62,158,Sm,0.35548,0.015309999999999999,0.0,1.0,12,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,158Sm
63,158,Eu,0.35548,0.015309999999999999,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,158Eu
64,158,Gd,0.35548,0.015309999999999999,0.32953000000000005,0.0416,214,27,7,22,1.4991,1.4067,  1.167E-02, *,  ,0,            ,3.3760000000000003,158Gd
65,158,Tb,0.35548,0.015309999999999999,-0.69857,0.05265,97,49,19,7,0.6773,0.1674,  8.175E-03, *,  ,0,            ,3.593,158Tb
66,158,Dy,0.35548,0.015309999999999999,0.39466999999999997,0.041069999999999995,97,26,7,13,1.559,1.3147799999999998,  2.331E-02, *,  ,0,            ,3.278,158Dy
67,158,Ho,0.35548,0.015309999999999999,-0.6476,0.04104,118,30,7,3,0.5315,0.07483,  2.856E-01,  , F,0,            ,4.725,158Ho
68,158,Er,0.35548,0.015309999999999999,0.30069,0.030780000000000002,130,8,7,9,1.04339,1.1837799999999998,  1.350E-02,  ,  ,0,            ,0.0,158Er
69,158,Tm,0.35548,0.015309999999999999,0.0,1.0,3,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,158Tm
70,158,Yb,0.35548,0.015309999999999999,1.75941,0.03249,56,10,7,3,2.6534,0.8352,  2.849E-01,  , F,0,            ,4.937,158Yb
71,158,Lu,0.35548,0.015309999999999999,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,158Lu
72,158,Hf,0.35548,0.015309999999999999,2.3214200000000003,0.030789999999999998,33,8,7,2,3.0932,0.47636000000000006,  7.306E-02,  , F,0,            ,0.0,158Hf
73,158,Ta,0.35548,0.015309999999999999,0.0,1.0,2,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,158Ta
74,158,W,0.35548,0.015309999999999999,0.0,1.0,2,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,158W
59,159,Pr,0.36533000000000004,0.01583,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,159Pr
60,159,Nd,0.36533000000000004,0.01583,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,159Nd
61,159,Pm,0.36533000000000004,0.01583,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,159Pm
62,159,Sm,0.36533000000000004,0.01583,0.0,1.0,18,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,159Sm
63,159,Eu,0.36533000000000004,0.01583,-0.13158,0.04231,32,15,14,11,0.887,0.571,  1.174E-01,  , F,0,            ,3.3810000000000002,159Eu
64,159,Gd,0.36533000000000004,0.01583,-0.49144,0.04312,348,36,7,23,0.8806299999999999,0.71038,  4.420E-02, *,  ,0,            ,2.787,159Gd
65,159,Tb,0.36533000000000004,0.01583,-0.39003000000000004,0.03803,67,17,7,9,0.61762,0.4282,  3.424E-02, *,  ,0,            ,2.946,159Tb
66,159,Dy,0.36533000000000004,0.01583,-0.5534100000000001,0.04835,128,31,14,11,0.6996,0.36106,  1.669E-02, *,  ,0,            ,3.571,159Dy
67,159,Ho,0.36533000000000004,0.01583,-0.56371,0.04732,126,28,14,10,0.64915,0.3416,  3.812E-02,  ,  ,0,            ,3.111,159Ho
68,159,Er,0.36533000000000004,0.01583,-0.50842,0.039830000000000004,150,22,7,11,0.6171800000000001,0.34834,  1.207E-01,  , F,0,            ,3.3960000000000004,159Er
69,159,Tm,0.36533000000000004,0.01583,-0.50192,0.04459,74,20,14,1,0.58431,0.0,  4.729E-02,  ,  ,0,            ,3.155,159Tm
70,159,Yb,0.36533000000000004,0.01583,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,159Yb
71,159,Lu,0.36533000000000004,0.01583,1.7530299999999999,0.04233,39,15,14,1,2.7691,0.0,  6.173E-02,  , F,0,            ,7.656000000000001,159Lu
72,159,Hf,0.36533000000000004,0.01583,0.0,1.0,16,1,1,7,0.0,2.9491,           ,  ,  ,0,            ,0.0,159Hf
73,159,Ta,0.36533000000000004,0.01583,0.0,1.0,5,1,1,5,0.0,1.9116,           ,  ,  ,0,            ,0.0,159Ta
74,159,W,0.36533000000000004,0.01583,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,159W
75,159,Re,0.36533000000000004,0.01583,0.0,1.0,2,1,1,2,0.0,0.14,           ,  ,  ,0,            ,0.0,159Re
60,160,Nd,0.37685,0.016819999999999998,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,160Nd
61,160,Pm,0.37685,0.016819999999999998,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,160Pm
62,160,Sm,0.37685,0.016819999999999998,0.0,1.0,8,1,1,8,0.0,2.2584,           ,  ,  ,0,            ,0.0,160Sm
63,160,Eu,0.37685,0.016819999999999998,0.0,1.0,1,1,1,1,0.0,0.0,           ,  ,  ,0,            ,0.0,160Eu
64,160,Gd,0.37685,0.016819999999999998,0.20681,0.04598,104,28,7,5,1.4603,0.8679,  9.611E-03, *,  ,0,            ,3.313,160Gd
