id,max_depth,mss,mslmt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,mt_strategy,msl
118,110,15,,standard,0.09160962518720224,0.03576209643046405,0.9520507842916508,0.034714581635436614,0.9520507842916508,0.1185507095829822,0.056647222240264375,0.9244430393884951,0.04657812470292522,0.924442829735572,0.11921586850710199,0.057541624449487676,0.9225728132676664,0.046688156094579256,0.9225728130527766,E:\ML_Models_EXFOR\DT_B2\DT110_MSS15_MSL5_standard_one_hot_B2_v5\DT110_MSS15_MSL5_standard_one_hot_B2_v5.joblib,152.6196231842041,E:\ML_Models_EXFOR\DT_B2\DT110_MSS15_MSL5_standard_one_hot_B2_v5\scaler.pkl,one_hot,5.0
121,120,2,,standard,0.026097051675007685,0.010927915002715042,0.9858201847569692,0.0,0.9858201847569692,0.13393868284626198,0.07959129626101465,0.8977983338119365,0.04713459432966032,0.8977971380263956,0.13498561476560833,0.0790044707833282,0.8972067708010012,0.0474204424831039,0.8972062625110021,E:\ML_Models_EXFOR\DT_B2\DT120_MSS2_MSL1_standard_one_hot_B2_v5\DT120_MSS2_MSL1_standard_one_hot_B2_v5.joblib,160.28685593605042,E:\ML_Models_EXFOR\DT_B2\DT120_MSS2_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
126,120,5,,standard,0.05204644236516845,0.016591667094368358,0.978311637020722,0.014011353199089084,0.978311637020722,0.12942708521717128,0.07309666786704687,0.9051990849687996,0.04618313427423471,0.9051990065635986,0.13018972641936485,0.07322964230857347,0.9040817488244453,0.04645482466863793,0.904081567152792,E:\ML_Models_EXFOR\DT_B2\DT120_MSS5_MSL1_standard_one_hot_B2_v5\DT120_MSS5_MSL1_standard_one_hot_B2_v5.joblib,160.69292998313904,E:\ML_Models_EXFOR\DT_B2\DT120_MSS5_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
127,120,5,,standard,0.07771852697275261,0.0282272001334318,0.9625319729664328,0.026712949392267427,0.9625319729664328,0.1220961311139865,0.061461541035758425,0.9189293035873192,0.045876048563779886,0.9189287672738736,0.12265297289984978,0.06218761019629604,0.9171639155837594,0.046002490166892514,0.9171635530850534,E:\ML_Models_EXFOR\DT_B2\DT120_MSS5_MSL3_standard_one_hot_B2_v5\DT120_MSS5_MSL3_standard_one_hot_B2_v5.joblib,156.9742956161499,E:\ML_Models_EXFOR\DT_B2\DT120_MSS5_MSL3_standard_one_hot_B2_v5\scaler.pkl,one_hot,3.0
131,120,10,,standard,0.07014242917259161,0.023469383281643028,0.969042877775552,0.024191502164206624,0.969042877775552,0.12426752904394385,0.06626617367663197,0.9132116588126132,0.04561829172308797,0.913211443468538,0.12461998877540002,0.06639342967444327,0.9122523797216756,0.0458266331920496,0.9122521623327082,E:\ML_Models_EXFOR\DT_B2\DT120_MSS10_MSL1_standard_one_hot_B2_v5\DT120_MSS10_MSL1_standard_one_hot_B2_v5.joblib,160.57611775398252,E:\ML_Models_EXFOR\DT_B2\DT120_MSS10_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
132,120,10,,standard,0.08245749008992194,0.030398789651451576,0.9595328163431274,0.029683448228021214,0.9595328163431274,0.12087566210301172,0.05990239156495536,0.9207842872950082,0.046010007654634255,0.9207839903351234,0.12135281182437048,0.060499445109705625,0.9191770910948104,0.04615386122755488,0.919176780845132,E:\ML_Models_EXFOR\DT_B2\DT120_MSS10_MSL3_standard_one_hot_B2_v5\DT120_MSS10_MSL3_standard_one_hot_B2_v5.joblib,156.55968165397644,E:\ML_Models_EXFOR\DT_B2\DT120_MSS10_MSL3_standard_one_hot_B2_v5\scaler.pkl,one_hot,3.0
133,114,10,,standard,0.08843791411621553,0.034127131652732734,0.9543430037065872,0.03273393417640158,0.9543430037065872,0.1187094043189255,0.057276036347630864,0.92381808763484,0.04617335863909283,0.9238179192668636,0.11930492613703332,0.05808607397900228,0.922055849074802,0.04625476245591803,0.9220558461259704,E:\ML_Models_EXFOR\DT_B2\DT114_MSS10_MSL5_standard_one_hot_B2_v5\DT114_MSS10_MSL5_standard_one_hot_B2_v5.joblib,157.7373089790344,E:\ML_Models_EXFOR\DT_B2\DT114_MSS10_MSL5_standard_one_hot_B2_v5\scaler.pkl,one_hot,5.0
136,120,15,,standard,0.07960839463197503,0.02800120375228033,0.9628431008738136,0.029309908689190763,0.9628431008738136,0.12185002391488,0.06280557902606196,0.917252043894598,0.04582788328242687,0.9172516718798396,0.12234741788396356,0.06306975331452136,0.91610540338776,0.0460856081785585,0.916105083930583,E:\ML_Models_EXFOR\DT_B2\DT120_MSS15_MSL1_standard_one_hot_B2_v5\DT120_MSS15_MSL1_standard_one_hot_B2_v5.joblib,155.50351667404175,E:\ML_Models_EXFOR\DT_B2\DT120_MSS15_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
137,120,15,,standard,0.08804496486823297,0.033223244617769584,0.9556059535203636,0.032976228551398264,0.9556059535203636,0.11984245702271035,0.05835539002285967,0.9225100096730444,0.04644326150676631,0.922509867215458,0.12035200154481812,0.058801558057051964,0.9211113155147002,0.0465778499074288,0.9211111648856216,E:\ML_Models_EXFOR\DT_B2\DT120_MSS15_MSL3_standard_one_hot_B2_v5\DT120_MSS15_MSL3_standard_one_hot_B2_v5.joblib,151.91525244712832,E:\ML_Models_EXFOR\DT_B2\DT120_MSS15_MSL3_standard_one_hot_B2_v5\scaler.pkl,one_hot,3.0
138,114,15,,standard,0.0916093368778162,0.035761872406785494,0.9520510990610964,0.03471450948518595,0.9520510990610964,0.11858830787253555,0.056725860445385336,0.9243501656758372,0.046581172917721216,0.9243499718754568,0.1192137672707497,0.057543012935738526,0.922577573435728,0.04668733530750667,0.9225775733700716,E:\ML_Models_EXFOR\DT_B2\DT114_MSS15_MSL5_standard_one_hot_B2_v5\DT114_MSS15_MSL5_standard_one_hot_B2_v5.joblib,155.7426059246063,E:\ML_Models_EXFOR\DT_B2\DT114_MSS15_MSL5_standard_one_hot_B2_v5\scaler.pkl,one_hot,5.0
141,130,2,,standard,0.02605528461172769,0.010909192328325452,0.985844822763177,0.0,0.985844822763177,0.1340139757294122,0.07986820180782535,0.8975143895437033,0.04711829245667884,0.8975132619121644,0.13507811615785015,0.07920467685696482,0.8969373484120655,0.04741424100586622,0.8969368840735462,E:\ML_Models_EXFOR\DT_B2\DT130_MSS2_MSL1_standard_one_hot_B2_v5\DT130_MSS2_MSL1_standard_one_hot_B2_v5.joblib,159.5885577201843,E:\ML_Models_EXFOR\DT_B2\DT130_MSS2_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
146,130,5,,standard,0.05201224044455083,0.016575461334140403,0.9783332799182759,0.014005122007057613,0.9783332799182759,0.12945304507121191,0.07308818043502054,0.9052052781880936,0.04617648977775685,0.9052051993552676,0.13025825418675618,0.07335718674968153,0.9039113650988082,0.046449602464485984,0.9039111343415672,E:\ML_Models_EXFOR\DT_B2\DT130_MSS5_MSL1_standard_one_hot_B2_v5\DT130_MSS5_MSL1_standard_one_hot_B2_v5.joblib,158.71517777442932,E:\ML_Models_EXFOR\DT_B2\DT130_MSS5_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
