id,max_depth,mss,msl,train_mae,train_mse,train_evs,train_mae_m,train_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time
167,93,15,10,0.10068095894378049,0.042411239039823585,0.9426825936628288,0.039286183834041644,0.9426825936628288,0.11995154871243607,0.058346412991768244,0.9204026662061976,0.04765877618764591,0.92040255296918,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md280_mss15_msl10.joblib,35.879780530929565
168,300,2,1,0.025790564227686223,0.010806153100656113,0.9859940749987655,0.0,0.9859940749987655,0.13538056183806732,0.08169549320874006,0.8937634368174454,0.047451877568779166,0.8937625334835213,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss2_msl1.joblib,39.61743450164795
169,300,5,1,0.051848865767330936,0.016553543222294086,0.9783838215739343,0.014002168188956166,0.9783838215739343,0.13051043854963648,0.0750539177132346,0.9014891766585106,0.04653451371217415,0.901489014864933,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss5_msl1.joblib,37.35803961753845
170,146,5,3,0.07773279692422846,0.028254178279481193,0.9625322625024182,0.026598633717754006,0.9625322625024182,0.12282200272228275,0.06315058341653507,0.915592395019238,0.045903876250043885,0.9155921533611633,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss5_msl3.joblib,37.09599208831787
171,300,10,1,0.0699275640032297,0.023539046763278237,0.9689789428056672,0.024066853095669558,0.9689789428056672,0.1251379894897572,0.06826347846097044,0.909448913997343,0.045707579678184285,0.9094486831408359,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss10_msl1.joblib,36.258846282958984
172,146,10,3,0.08248766740534709,0.03047578166620971,0.9594667911501397,0.02958504605705306,0.9594667911501397,0.1217084908640741,0.061600571740028615,0.9173651615458925,0.04607606182571411,0.9173650851142757,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss10_msl3.joblib,36.36236524581909
173,107,10,5,0.08834014299032274,0.034123450242965786,0.9543940869859876,0.03258982748259395,0.9543940869859876,0.119719393844548,0.05900769928821998,0.9204601306870852,0.0461870042222714,0.9204600703520985,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss10_msl5.joblib,36.293351888656616
174,79,10,7,0.09442247162141801,0.03806042337364695,0.9488632624097552,0.03593747986515994,0.9488632624097552,0.11925199331992943,0.058171369294148276,0.9211630076626351,0.046686302170806715,0.9211629555374119,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss10_msl7.joblib,35.68024516105652
175,300,15,1,0.07944285359776898,0.028071529461425784,0.9627834864736369,0.029146330424993983,0.9627834864736369,0.12297325522506755,0.06466810491287414,0.9136515378693233,0.045952170734479436,0.913651295504728,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss15_msl1.joblib,36.922961711883545
176,145,15,3,0.08806790314212105,0.03326897623789649,0.9555868095114222,0.032906517200884056,0.9555868095114222,0.12087645226763606,0.05993529469012719,0.9192753099789746,0.04646480556327509,0.9192752863468844,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss15_msl3.joblib,36.38586735725403
177,107,15,5,0.09151698671362514,0.035704762724428726,0.9521796018700173,0.034610779845684975,0.9521796018700173,0.11960149616073573,0.05832095401768034,0.9211773430120752,0.04671343609975476,0.9211773175307019,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss15_msl5.joblib,35.734755516052246
178,79,15,7,0.09475267560536628,0.0382319118191972,0.9486210181152179,0.03613096560611179,0.9486210181152179,0.11931693392080688,0.05818299329030521,0.9211299783405048,0.04676270721613307,0.9211299432747609,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss15_msl7.joblib,36.422374963760376
179,93,15,10,0.10068095894378049,0.042411239039823585,0.9426825936628288,0.039286183834041644,0.9426825936628288,0.11994883046292401,0.0583461458655185,0.9204028562496223,0.047658776187646135,0.9204027478350255,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\DT\dt_model_md300_mss15_msl10.joblib,34.62305974960327
