N,Z,O,Mass_Excess,dMass_Excess,Binding_Energy,dBinding_Energy,B_Decay_Energy,dB_Decay_Energy,Atomic_Mass_Micro,dAtomic_Mass_Micro,S(2n),dS(2n),S(2p),dS(2p),Q(a),dQ(a),Q(2B-),dQ(2B-),Q(ep),dQ(ep),Q(B-n),dQ(B-n),A,EL,S(n),dS(n),S(p),dS(p),Q(4B-),dQ(4B-),"Q(d,a)","dQ(d,a)","Q(p,a)","dQ(p,a)","Q(n,a)","dQ(n,a)","Q(g,p)","Q(g,n)","Q(g,pn)","Q(g,d)","Q(g,t)","Q(g,He3)","Q(g,2p)","Q(g,2n)","Q(g,a)","Q(p,n)","Q(p,2p)","Q(p,pn)","Q(p,d)","Q(p,2n)","Q(p,t)","Q(p,3He)","Q(n,2p)","Q(n,np)","Q(n,d)","Q(n,2n)","Q(n,t)","Q(n,3He)","Q(d,t)","Q(d,3He)","Q(3He,t)","Q(3He,a)","Q(t,a)",Neutrons,Mass_Number
48,41,Other,-80625.209,23.631,8616.812,0.266,-5610.275,23.953000000000003,88913445.27200001,25.369,22893.36,24.59,12184.77,23.66,-5208.0,30.3,-13230.36,23.94,-3615.16,23.68,-16009.98,23.94,89,Nb,12522.94,63.38,4285.31,24.24,-34765.0,361.0,9432.73,23.99,2207.86,23.9,4304.28,27.54,-4285.31,-12522.94,-16638.3639,-14413.7979,-17606.0049,-16273.3394,-12184.77,-22893.36,-5208.0,-6392.621499999998,-4285.31,-12522.94,-10298.374,-16792.3265,-14411.5651,-8920.323500000002,-2832.8135,-4285.31,-2060.7440000000006,-12522.94,-8156.568900000002,-4466.7296000000015,-6265.710999999999,1208.1643999999994,-5628.866999999998,8054.679399999999,15528.5549,48,89
47,42,x,-75014.935,3.912,8544.984,0.044,-7620.0869999999995,5.4670000000000005,88919468.15,4.2,24272.76,4.84,10245.74,5.7,-4264.66,7.53,-16755.0,298.0,1324.97,6.67,-21404.94,149.09,89,Mo,10399.71,5.47,6130.32,58.94,6618.1789655172415,146.75827586206896,9570.36,7.85,-1016.83,6.75,8600.48,5.29,-6130.32,-10399.71,-16500.7339,-14276.1679,-20830.6949,-11977.1394,-10245.74,-24272.76,-4264.66,-8402.433500000001,-6130.32,-10399.71,-8175.143999999998,-22187.2865,-15790.965099999998,-8782.693500000001,2107.3165,-6130.32,-3905.7540000000004,-10399.71,-8018.938900000001,-2527.6996,-4142.480999999999,-636.8455999999996,-7638.679,10177.9094,13683.5449,47,89
46,43,x,-67394.848,3.819,8450.575,0.043,-9135.0,298.0,88927648.65,4.1,25847.44,5.67,8098.3,7.8,-3540.09,5.6,-21534.0,361.0,1489.77,58.93,-21127.0,300.0,89,Tc,13784.85,149.09,1997.27,5.4,6471.660999999999,195.487,10200.77,4.77,1579.45,5.34,7385.61,6.69,-1997.27,-13784.85,-15870.3239,-13645.7579,-18234.4149,-13192.0094,-8098.3,-25847.44,-3540.09,-9917.3465,-1997.27,-13784.85,-11560.284,-21909.3465,-17365.645099999998,-8152.283500000001,2272.1165,-1997.27,227.29599999999985,-13784.85,-7388.528900000001,-380.2596000000003,-7527.621,3496.2044,-9153.591999999999,6792.769399999999,17816.5949,46,89
45,44,x,-58260.0,298.0,8339.0,3.0,-12400.0,468.0,88937455.0,320.0,28883.0,499.0,5953.0,298.0,-3175.0,298.0,3422.8185714285714,157.48314285714287,7137.0,298.0,-29471.0,499.0,89,Ru,11992.0,423.0,3868.0,333.0,6293.765806451613,167.59870967741938,10141.0,298.0,-1826.0,423.0,11496.0,298.0,-3868.0,-11992.0,-15930.0939,-13705.5279,-21639.8649,-9081.6194,-5953.0,-28883.0,-3175.0,-13182.3465,-3868.0,-11992.0,-9767.434,-30253.3465,-20401.2051,-8212.053500000002,7919.3465,-3868.0,-1643.4340000000002,-11992.0,-7448.2989000000025,1765.0404,-5734.771,1625.4744,-12418.591999999999,8585.6194,15945.8649,45,89
44,45,-p,-45861.0,361.0,8191.0,4.0,2899.259236842105,173.8445,88950767.0,387.0,15842.890526315789,174.88421052631577,2749.0,361.0,-2436.0,538.0,3270.7341666666666,168.65583333333336,8532.0,390.0,-4971.566756756757,169.92405405405407,89,Rh,17072.0,538.0,-1190.0,200.0,6052.260625,180.35125,10370.0,538.0,-1226.0,538.0,11356.0,469.0,1190.0,-17072.0,-15701.0939,-13476.5279,-21039.8649,-9221.6194,-2749.0,-15842.890526315789,-2436.0,2116.9127368421055,1190.0,-17072.0,-14847.434,-5753.913256756757,-7361.095626315789,-7983.053500000003,9314.3465,1190.0,3414.566,-17072.0,-7219.2989000000025,4969.0404,-10814.771,6683.4744,2880.667236842106,3505.6194,21003.8649,44,89
58,32,x,-29221.0,500.0,8118.0,6.0,12109.0,640.0,89968630.0,537.0,5226.0,640.0,16930.138,114.66966666666667,-6287.0896875,138.2953125,26579.0,599.0,-9077.803103448277,109.48551724137933,9506.0,582.0,90,Ge,3563.0,640.0,9514.049032258064,128.68387096774194,45738.0,500.0,7607.1453125,141.90625,4893.0,707.0,2545.3787096774195,123.42548387096774,-9514.049032258064,-3563.0,-18463.9485875,-16239.3825875,-14920.8649,-18032.240690322582,-16930.138,-5226.0,-6287.0896875,11326.6535,-9514.049032258064,-3563.0,-1338.4340000000002,8723.6535,3255.7949000000012,-10745.908187500001,-8295.456603448276,-9514.049032258064,-7289.483032258064,-3563.0,-9982.1535875,-9212.097600000001,2694.2290000000007,-4020.574632258065,12090.408000000001,17014.6194,10299.815867741936,58,90
57,33,x,-41330.0,400.0,8244.0,4.0,14470.0,518.0,89955630.0,429.0,6753.0,445.0,16282.912666666665,112.53533333333334,-9676.0,565.0,22670.0,400.0,-8250.758965517241,109.31965517241377,9591.0,400.0,90,As,2603.0,499.0,14890.0,565.0,38034.0,400.0,9518.0,565.0,7612.0,500.0,-6434.0,640.0,-14890.0,-2603.0,-16553.0939,-14328.5279,-12201.8649,-27011.6194,-16282.912666666665,-6753.0,-9676.0,13687.6535,-14890.0,-2603.0,-378.43400000000014,8808.6535,1728.7949000000006,-8835.053500000002,-7468.412465517242,-14890.0,-12665.434,-2603.0,-8071.2989000000025,-8564.872266666665,3654.229,-9396.5256,14451.408000000001,17974.6194,4923.864900000001,57,90
56,34,x,-55800.217,329.749,8395.766,3.664,8200.081,329.76599999999996,89940096.0,354.0,8058.66,329.77,30240.0,518.0,-8825.21,548.09,19159.03,329.75,-29360.0,518.0,4402.73,329.77,90,Se,4879.14,329.77,16291.0,445.0,30147.91,329.76,5630.0,383.0,4681.74,329.76,-6076.0,446.0,-16291.0,-4879.14,-20441.0939,-18216.5279,-15132.1249,-26653.6194,-30240.0,-8058.66,-8825.21,7417.7345,-16291.0,-4879.14,-2654.5740000000005,3620.3835,423.1349000000008,-12723.053500000002,-28577.6535,-16291.0,-14066.434,-4879.14,-11959.298900000002,-22521.9596,1378.089,-10797.5256,8181.489,15698.4794,3522.8649000000005,56,90
55,35,x,-64000.298,3.357,8478.186,0.037000000000000005,10958.952,3.84,89931292.85,3.604,9426.97,4.61,27858.0,196.0,-7463.07,4.81,15364.11,7.3,-24491.0,298.0,4464.17,3.98,90,Br,3797.35,4.68,12296.88,5.01,22493.76,3.72,10594.7,4.74,7289.88,4.03,-2735.99,4.49,-12296.88,-3797.35,-15476.3939,-13251.8279,-12523.9849,-23313.6094,-27858.0,-9426.97,-7463.07,10176.6055,-12296.88,-3797.35,-1572.7839999999999,3681.8235,-945.1750999999987,-7758.353500000001,-23708.6535,-12296.88,-10072.313999999997,-3797.35,-6994.598900000001,-20139.9596,2459.879000000001,-6803.405599999999,10940.36,16780.2694,7516.984900000001,55,90
54,36,x,-74959.25,1.863,8591.259,0.021,4405.154,6.746,89919527.93,2.0,11410.6,3.21,25653.0,3.84,-6881.0,3.13,10988.88,2.83,-23255.83,4.17,-1318.18,5.74,90,Kr,6494.78,2.84,13973.96,3.76,13813.29,1.87,6467.51,3.68,3796.48,3.68,-2886.72,2.91,-13973.96,-6494.78,-19603.5839,-17379.0179,-16017.3849,-23464.3394,-25653.0,-11410.6,-6881.0,3622.8075,-13973.96,-6494.78,-4270.214,-2100.5265,-2928.8051,-11885.543500000002,-22473.4835,-13973.96,-11749.393999999998,-6494.78,-11121.7889,-17934.959600000002,-237.55099999999948,-8480.4856,4386.562000000001,14082.8394,5839.904900000001,54,90
53,37,Other,-79364.40400000001,6.484,8631.511999999999,0.07200000000000001,6583.723000000001,6.544,89914798.80299999,6.96,12898.04,6.49,23226.39,7.22,-6157.07,7.18,7129.66,6.52,-18379.11,7.26,-1226.7,6.48,90,Rb,5723.33,8.46,10117.59,6.83,3297.12,7.28,11037.69,6.99,6209.17,6.49,173.67,7.22,-10117.59,-5723.33,-15033.4039,-12808.8379,-13604.6949,-20403.9494,-23226.39,-12898.04,-6157.07,5801.3765,-10117.59,-5723.33,-3498.764,-2009.0465,-4416.2451,-7315.363500000001,-17596.7635,-10117.59,-7893.024,-5723.33,-6551.608900000001,-15508.3496,533.8990000000003,-4624.1156,6565.130999999999,14854.2894,9696.2749,53,90
52,38,Other,-85948.127,2.124,8695.972,0.024,545.934,1.406,89907730.885,2.28,14169.14,2.12,20834.78,3.36,-5107.38,2.12,2824.41,2.12,-16701.31,3.02,-6311.09,1.41,90,Sr,7810.43,2.13,11524.71,5.83,-5775.62,4.06,7371.67,2.13,3513.72,2.12,407.8,2.14,-11524.71,-7810.43,-18699.4239,-16474.857900000006,-16300.1449,-20169.8194,-20834.78,-14169.14,-5107.38,-236.4125,-11524.71,-7810.43,-5585.864000000001,-7093.4365,-5687.345099999999,-10981.383500000002,-15918.963500000002,-11524.71,-9300.144,-7810.43,-10217.628900000003,-13116.7396,-1553.201,-6031.235599999999,527.342,12767.1894,8289.154900000001,52,90
51,39,Other,-86494.06199999999,1.611,8693.345,0.018000000000000002,2278.474,1.609,89907144.8,1.729,18337.68,2.2,18463.01,1.62,-6171.98,1.62,-3832.54,3.69,-12070.64,5.66,-9689.82,2.78,90,Y,6857.03,0.1,7574.02,1.61,-15769.37,1.91,12138.36,1.61,3250.06,1.61,3750.13,1.61,-7574.02,-6857.03,-13932.7339,-11708.1679,-16563.8049,-16827.4894,-18463.01,-18337.68,-6171.98,1496.1275,-7574.02,-6857.03,-4632.464,-10472.1665,-9855.8851,-6214.693500000001,-11288.2935,-7574.02,-5349.4540000000015,-6857.03,-5450.938900000001,-10744.9696,-599.8009999999995,-2080.545600000001,2259.882,13720.5894,12239.8449,51,90
50,40,Other,-88772.535,0.118,8709.969000000001,0.001,-6111.016,3.3160000000000003,89904698.75799999,0.126,21286.3,5.4,15428.86,0.12,-6674.36,0.12,-8600.03,3.46,-9852.49,0.15,-16218.64,23.63,90,Zr,11968.29,3.08,8353.15,1.61,-23888.74,3.73,6237.29,1.5,-890.1,1.13,1753.93,0.12,-8353.15,-11968.29,-19833.8039,-17609.2379,-20703.9649,-18823.6894,-15428.86,-21286.3,-6674.36,-6893.362499999998,-8353.15,-11968.29,-9743.724000000002,-17000.9865,-12804.505099999997,-12115.7635,-9070.1435,-8353.15,-6128.584,-11968.29,-11352.0089,-7710.819600000002,-5711.0610000000015,-2859.6756,-6129.607999999998,8609.329399999999,11460.7149,50,90
49,41,Other,-82661.519,3.317,8633.376,0.037000000000000005,-2489.016,3.3160000000000003,89911259.204,3.5610000000000004,22630.57,58.9,12940.44,3.64,-5803.35,14.53,-11936.83,3.47,-2242.14,3.69,-15717.9,5.13,90,Nb,10107.63,23.86,5074.93,4.53,-30962.0,300.0,11678.16,6.34,1549.67,5.31,6003.26,3.5,-5074.93,-10107.63,-14392.9339,-12168.3679,-18264.1949,-14574.3594,-12940.44,-22630.57,-5803.35,-3271.3625,-5074.93,-10107.63,-7883.0639999999985,-16500.2465,-14148.7751,-6674.893500000003,-1459.7934999999998,-5074.93,-2850.3640000000005,-10107.63,-5911.138900000003,-5222.399600000002,-3850.400999999999,418.54439999999977,-2507.6079999999997,10469.9894,14738.9349,49,90
48,42,Other,-80172.503,3.463,8597.028,0.038,-9447.815999999999,3.611,89913931.27200001,3.717,23628.59,5.16,11121.57,6.42,-4628.4,4.97,-15288.71,5.09,-2585.91,4.64,-20848.97,5.16,90,Mo,13228.89,5.22,6836.26,23.88,-40463.0,400.0,6711.89,58.91,-1433.96,7.63,4821.04,5.4,-6836.26,-13228.89,-19359.2039,-17134.6379,-21247.8249,-15756.5794,-11121.57,-23628.59,-4628.4,-10230.1625,-6836.26,-13228.89,-11004.323999999999,-21631.3165,-15146.7951,-11641.163500000002,-1803.5635,-6836.26,-4611.694,-13228.89,-10877.408900000002,-3403.5296,-6971.660999999999,-1342.7856000000004,-9466.408,7348.7294,12977.6049,48,90
47,43,x,-70724.687,1.025,8483.359,0.011,-5840.895,3.8689999999999998,89924073.921,1.1,25186.01,149.04,9129.04,58.82,-4015.55,5.59,-19025.0,300.0,2611.55,23.65,-20536.0,298.0,90,Tc,11401.16,3.95,2998.72,4.04,6471.660999999999,195.487,12672.66,3.95,1024.18,3.04,8796.2,6.88,-2998.72,-11401.16,-13398.4339,-11173.8679,-18789.6849,-11781.4194,-9129.04,-25186.01,-4015.55,-6623.2415,-2998.72,-11401.16,-9176.594,-21318.3465,-16704.215099999998,-5680.393500000003,3393.8965000000007,-2998.72,-774.154,-11401.16,-4916.638900000002,-1410.999600000001,-5143.931,2494.7544000000007,-5859.486999999999,9176.4594,16815.1449,47,90
46,44,Other,-64883.792,3.73,8409.768,0.041,-13184.0,300.0,89930344.379,4.004,26687.0,300.0,6775.19,5.34,-3198.46,5.27,-25174.0,400.0,2842.17,5.41,-27094.0,361.0,90,Ru,14695.0,298.0,4777.92,5.34,6293.765806451613,167.59870967741938,7508.33,149.09,-2329.69,5.61,7647.42,4.7,-4777.92,-14695.0,-18562.7639,-16338.1979,-22143.5549,-12930.1994,-6775.19,-26687.0,-3198.46,-13966.3465,-4777.92,-14695.0,-12470.434,-27876.3465,-18205.2051,-10844.723500000002,3624.5165,-4777.92,-2553.3540000000007,-14695.0,-10080.968900000002,942.8504000000003,-8437.771,715.5544,-13202.591999999999,5882.6194,15035.9449,46,90
45,45,x,-51700.0,300.0,8255.0,3.0,-11990.0,500.0,89944498.0,322.0,30982.0,500.0,4596.0,335.0,-2554.0,424.0,3270.7341666666666,168.65583333333336,8406.0,300.0,-4971.566756756757,169.92405405405407,90,Rh,13910.0,469.0,728.0,423.0,6052.260625,180.35125,13351.0,424.0,-1315.0,500.0,11637.0,300.0,-728.0,-13910.0,-12720.0939,-10495.5279,-21128.8649,-8940.6194,-4596.0,-30982.0,-2554.0,-12772.3465,-728.0,-13910.0,-11685.434,-5753.913256756757,-22500.2051,-5002.053500000002,9188.3465,-728.0,1496.5659999999998,-13910.0,-4238.298900000002,3122.0404,-7652.771,4765.4744,-12008.591999999999,6667.6194,19085.8649,45,90
44,46,x,-39710.0,400.0,8113.0,4.0,195.9021315789475,165.76265789473683,89957370.0,429.0,16049.487105263159,166.61789473684212,-52.0,500.0,-2364.0,565.0,2757.7988888888885,147.66416666666666,11262.0,499.0,-7799.781891891892,162.6881081081081,90,Pd,8017.45358974359,174.63051282051282,1138.0,538.0,6252.363225806452,158.14290322580644,7861.0,565.0,2200.705641025641,177.31666666666666,11457.0,565.0,-1138.0,-8017.45358974359,-18210.0939,-15985.5279,-17613.15925897436,-9120.6194,52.0,-16049.487105263159,-2364.0,-586.4443684210522,-1138.0,-8017.45358974359,-5792.887589743591,-8582.128391891893,-7567.692205263158,-10492.053500000002,12044.3465,-1138.0,1086.5659999999998,-8017.45358974359,-9728.298900000002,7770.0404,-1760.2245897435896,4355.4744,177.3101315789478,12560.165810256409,18675.8649,44,90
58,33,x,-36896.0,400.0,8193.0,4.0,13684.0,589.0,90960390.0,429.0,6241.0,499.0,16282.912666666665,112.53533333333334,-10072.0,640.0,24211.0,400.0,-8250.758965517241,109.31965517241377,10832.0,518.0,91,As,3637.0,565.0,14964.0,640.0,40849.0,400.0,7544.0,565.0,8106.0,565.0,3147.4187096774194,121.3341935483871,-14964.0,-3637.0,-18527.0939,-16302.5279,-11707.8649,-17430.20069032258,-16282.912666666665,-6241.0,-10072.0,12901.6535,-14964.0,-3637.0,-1412.4340000000002,10049.6535,2240.794900000001,-10809.053500000002,-7468.412465517242,-14964.0,-12739.434,-3637.0,-10045.298900000002,-8564.872266666665,2620.2290000000007,-9470.5256,13665.408000000001,16940.6194,4849.864900000001,58,91
57,34,x,-50580.124,433.145,8334.837,4.76,10527.169,433.159,90945700.0,465.0,7730.37,433.16,31429.0,589.0,-8927.0,527.0,20393.84,433.15,-28648.0,662.0,5348.86,433.16,91,Se,2851.22,544.38,16539.0,589.0,33071.8,433.18,6929.0,526.0,5004.0,475.0,-4796.0,589.0,-16539.0,-2851.22,-19142.0939,-16917.5279,-14809.8649,-25373.6194,-31429.0,-7730.37,-8927.0,9744.8225,-16539.0,-2851.22,-626.654,4566.5135,751.4249000000009,-11424.053500000002,-27865.6535,-16539.0,-14314.434,-2851.22,-10660.298900000002,-23710.9596,3406.0090000000005,-11045.5256,10508.577,17726.3994,3274.8649000000005,57,91
56,35,-n2p,-61107.294,3.544,8441.923,0.039,9866.671,4.19,90934398.61799999,3.804,8975.66,4.81,28887.0,298.0,-7914.3,4.63,16637.74,8.57,-27066.0,400.0,5780.64,4.0,91,Br,5178.31,4.88,12596.05,329.77,25244.0,3.99,8595.9,5.14,7640.96,4.88,-4741.0,196.0,-12596.05,-5178.31,-17475.1939,-15250.6279,-12172.9049,-25318.6194,-28887.0,-8975.66,-7914.3,9084.3245,-12596.05,-5178.31,-2953.744000000001,4998.293500000002,-493.8650999999992,-9757.153500000002,-26283.6535,-12596.05,-10371.484,-5178.31,-8993.398900000002,-21168.9596,1078.919,-7102.575599999999,9848.079,15399.309399999998,7217.814900000001,56,91
55,36,x,-70973.965,2.236,8541.751,0.025,6771.071999999999,8.115,90923806.31,2.4,10580.81,3.1,26559.51,4.35,-6972.76,3.17,12677.96,5.89,-22462.72,329.76,319.12,6.86,91,Kr,4086.03,2.91,14262.64,4.03,16921.6,2.24,8011.1,3.96,4606.05,3.88,-1443.37,4.03,-14262.64,-4086.03,-18059.9939,-15835.4279,-15207.8149,-22020.9894,-26559.51,-10580.81,-6972.76,5988.725500000001,-14262.64,-4086.03,-1861.4640000000006,-463.2265,-2099.0150999999987,-10341.9535,-21680.3735,-14262.64,-12038.073999999999,-4086.03,-9578.1989,-18841.4696,2171.199,-8769.1656,6752.480000000001,16491.5894,5551.224900000001,55,91
54,37,Other,-77745.037,7.801,8607.561,0.086,5906.89,8.873,90916537.265,8.375,12175.28,9.32,24048.71,8.46,-6278.28,8.42,8606.26,7.95,-21033.71,8.49,131.77,8.09,91,Rb,6451.95,10.14,10074.76,8.02,8892.96,8.33,9501.55,8.09,6810.3,8.23,-1382.68,8.42,-10074.76,-6451.95,-16569.5439,-14344.977900000002,-13003.5649,-21960.2994,-24048.71,-12175.28,-6278.28,5124.543500000002,-10074.76,-6451.95,-4227.384,-650.5765,-3693.4851,-8851.503500000003,-20251.3635,-10074.76,-7850.194,-6451.95,-8087.748900000002,-16330.6696,-194.72099999999958,-4581.2856,5888.298000000002,14125.6694,9739.1049,54,91
53,38,Other,-83651.927,5.4529999999999985,8663.875,0.06,2699.369,5.247000000000001,90910195.95799999,5.853,13585.54,5.45,21694.08,5.86,-5367.32,5.46,4243.64,5.45,-15981.65,5.76,-5229.18,5.69,91,Sr,5775.12,5.85,11576.49,8.47,-1443.11,8.29,8771.27,7.67,3821.12,5.46,1685.76,6.04,-11576.49,-5775.12,-17299.8239,-15075.2579,-15992.744900000003,-18891.8594,-21694.08,-13585.54,-5367.32,1917.0225,-11576.49,-5775.12,-3550.554,-6011.5265,-5103.7451,-9581.7835,-15199.3035,-11576.49,-9351.924,-5775.12,-8818.028900000001,-13976.039600000002,482.1090000000004,-6083.0156,2680.777,14802.4994,8237.3749,53,91
52,39,Other,-86351.295,1.843,8684.940999999999,0.02,1544.271,1.84,90907298.066,1.978,14785.58,2.45,19216.85,5.73,-4178.42,1.84,286.71,3.46,-14275.86,6.74,-5650.08,1.85,91,Y,7928.55,2.45,7692.14,2.81,-10364.65,3.0,10568.53,1.85,6434.38,1.84,1904.1,1.85,-7692.14,-7928.55,-15502.5639,-13277.9979,-13379.4849,-18673.5194,-19216.85,-14785.58,-4178.42,761.9245,-7692.14,-7928.55,-5703.984,-6432.4265,-6303.785099999999,-7784.523500000001,-13493.5135,-7692.14,-5467.574000000001,-7928.55,-7020.768900000001,-11498.8096,-1671.3210000000001,-2198.6656000000007,1525.679,12649.0694,12121.7249,52,91
51,40,Other,-87895.56599999999,0.105,8693.314,0.001,-1257.565,2.924,90905640.22299999,0.112,19162.64,3.08,16264.49,0.14,-5440.42,0.1,-5686.74,6.24,-9236.41,2.13,-13305.36,3.32,91,Zr,7194.35,0.15,8690.47,1.61,-19655.74,2.22,10523.59,1.62,1267.51,1.5,5672.45,0.1,-8690.47,-7194.35,-15547.5039,-13322.9379,-18546.3549,-14905.1694,-16264.49,-19162.64,-5440.42,-2039.9115,-8690.47,-7194.35,-4969.7840000000015,-14087.7065,-10680.8451,-7829.463500000003,-8454.0635,-8690.47,-6465.904,-7194.35,-7065.708900000001,-8546.4496,-937.121,-3196.9955999999993,-1276.1570000000004,13383.2694,11123.3949,51,91
50,41,Other,-86638.00099999999,2.926,8670.896999999999,0.032,-4429.18,6.744,90906990.27399999,3.141,22155.43,23.81,13507.59,3.34,-6044.54,3.14,-10651.35,3.76,-7432.91,3.34,-14536.82,4.53,91,Nb,12047.8,4.42,5154.44,2.93,-28068.0,298.0,8948.37,4.25,1854.92,6.14,3307.42,3.29,-5154.44,-12047.8,-17122.723899999994,-14898.1579,-17958.944900000002,-17270.199399999998,-13507.59,-22155.43,-6044.54,-5211.5265,-5154.44,-12047.8,-9823.234,-15319.1665,-13673.6351,-9404.6835,-6650.5635,-5154.44,-2929.8740000000003,-12047.8,-8640.9289,-5789.5496,-5790.570999999999,339.0344000000005,-4447.772,8529.8194,14659.424900000002,50,91
49,42,Other,-82208.821,6.238,8613.628,0.069,-6222.175,6.671,90911745.195,6.6960000000000015,23336.52,7.36,11911.2,6.96,-5286.6,7.49,-13969.0,6.62,-725.26,6.24,-19555.45,6.32,91,Mo,10107.64,7.13,6836.27,7.07,-36279.0,401.0,9127.19,24.44,-1171.18,59.14,7066.45,8.25,-6836.27,-10107.64,-16943.903899999998,-14719.3379,-20985.0449,-13511.1694,-11911.2,-23336.52,-5286.6,-7004.5215,-6836.27,-10107.64,-7883.0740000000005,-20337.7965,-14854.7251,-9225.8635,57.0865,-6836.27,-4611.7040000000015,-10107.64,-8462.108900000001,-4193.159600000001,-3850.4109999999987,-1342.7956000000004,-6240.767,10469.9794,12977.5949,49,91
48,43,Other,-75986.646,2.363,8536.655,0.026,-7746.8240000000005,3.242,90918424.975,2.536,24734.43,4.49,9939.38,23.75,-4537.08,7.2,-17417.0,298.0,-614.1,4.07,-19174.17,4.42,91,Tc,13333.28,2.58,3103.11,4.19,6471.660999999999,195.487,9739.09,4.57,1563.95,4.49,5833.34,58.86,-3103.11,-13333.28,-16332.0039,-14107.4379,-18249.9149,-14744.2794,-9939.38,-24734.43,-4537.08,-8529.1705,-3103.11,-13333.28,-11108.714,-19956.5165,-16252.6351,-8613.963500000002,168.24649999999997,-3103.11,-878.5440000000003,-13333.28,-7850.208900000001,-2221.3395999999993,-7076.0509999999995,2390.3644,-7765.415999999998,7244.339399999999,16710.7549,48,91
47,44,Other,-68239.823,2.221,8442.928,0.024,-9670.0,298.0,90926741.532,2.384,26122.0,298.0,7802.83,4.5,-3779.93,3.62,-22310.0,401.0,4643.71,4.11,-24611.0,300.0,91,Ru,11427.35,4.34,4804.11,2.45,6293.765806451613,167.59870967741938,9865.83,4.42,-1694.45,149.06,10093.12,4.42,-4804.11,-11427.35,-16205.2639,-13980.6979,-21508.3149,-10484.4994,-7802.83,-26122.0,-3779.93,-10452.3465,-4804.11,-11427.35,-9202.784,-25393.3465,-17640.2051,-8487.223500000002,5426.0565,-4804.11,-2579.544,-11427.35,-7723.468900000003,-84.78960000000006,-5170.121,689.3644000000003,-9688.591999999999,9150.2694,15009.7549,47,91
46,45,x,-58570.0,298.0,8328.0,3.0,-12639.0,499.0,90937123.0,320.0,28852.0,468.0,5753.0,298.0,-3304.0,298.0,3270.7341666666666,168.65583333333336,4866.0,298.0,-26931.0,499.0,91,Rh,14941.0,423.0,975.0,298.0,6052.260625,180.35125,10402.0,422.0,634.0,423.0,8758.0,333.0,-975.0,-14941.0,-15669.0939,-13444.5279,-19179.8649,-11819.6194,-5753.0,-28852.0,-3304.0,-13421.3465,-975.0,-14941.0,-12716.434,-27713.3465,-20370.2051,-7951.053500000003,5648.3465,-975.0,1249.5659999999998,-14941.0,-7187.2989000000025,1965.0404,-8683.771,4518.4744,-12657.591999999999,5636.6194,18838.8649,46,91
45,46,x,-45930.0,401.0,8181.0,4.0,195.9021315789475,165.76265789473683,90950692.0,430.0,16049.487105263159,166.61789473684212,2248.0,499.0,-2835.0,566.0,2757.7988888888885,147.66416666666666,11665.0,401.0,-7799.781891891892,162.6881081081081,91,Pd,14292.0,566.0,1519.0,500.0,6252.363225806452,158.14290322580644,10641.0,539.0,-4206.0,566.0,14056.0,500.0,-1519.0,-14292.0,-15430.0939,-13205.5279,-24019.8649,-6521.6194,-2248.0,-16049.487105263159,-2835.0,-586.4443684210522,-1519.0,-14292.0,-12067.434,-8582.128391891893,-7567.692205263158,-7712.053500000003,12447.3465,-1519.0,705.5659999999997,-14292.0,-6948.2989000000025,5470.0404,-8034.771,3974.4744,177.3101315789478,6285.6194,18294.8649,45,91
59,33,x,-30981.0,500.0,8127.0,5.0,15742.0,640.0,91966740.0,537.0,5794.0,640.0,16282.912666666665,112.53533333333334,-5892.974375,133.4634375,25251.0,500.0,-8250.758965517241,109.31965517241377,11527.0,662.0,92,As,2156.0,640.0,6961.463125,144.770625,43791.0,500.0,8950.0,707.0,7612.0,640.0,3147.4187096774194,121.3341935483871,-6961.463125,-2156.0,-17121.0939,-14896.5279,-12201.8649,-17430.20069032258,-16282.912666666665,-5794.0,-5892.974375,14959.6535,-6961.463125,-2156.0,68.5659999999998,10744.6535,2687.794900000001,-9403.053500000002,-7468.412465517242,-6961.463125,-4736.8971249999995,-2156.0,-8639.298900000002,-8564.872266666665,4101.229,-1467.9887250000002,15723.408000000001,18421.6194,12852.401775,59,92
58,34,x,-46724.0,400.0,8290.0,4.0,9509.0,400.0,91949840.0,429.0,7066.0,518.0,32081.0,640.0,-9011.0,565.0,22046.0,400.0,-10396.1875,123.98464285714286,6312.0,400.0,92,Se,4215.0,589.0,17116.0,565.0,36144.0,400.0,5317.0,565.0,4939.0,499.0,-7348.0,565.0,-17116.0,-4215.0,-20754.0939,-18529.5279,-14874.8649,-27925.6194,-32081.0,-7066.0,-9011.0,8726.6535,-17116.0,-4215.0,-1990.434,5529.6535,1415.7949000000006,-13036.053500000002,-9613.841,-17116.0,-14891.434,-4215.0,-12272.298900000002,-24362.9596,2042.2290000000007,-11622.5256,9490.408000000001,16362.6194,2697.8649000000005,58,92
